autor|partido|uf|discurso
DOMINGOS SÁVIO|PSDB|MG|Sr. Presidente, eu peço a atenção dos colegas. Nós estamos num momento importante, votando uma reforma necessária para o País, mas quero fazer o registro, e manifestar meu repúdio, de algo que ocorreu na minha querida cidade de Divinópolis e que merece a reflexão deste Plenário e de todo o Judiciário brasileiro. Sr. Presidente, Srs. Parlamentares, entraram com um processo criminal na comarca da cidade, alguns anos atrás, quando uma menor de 12 anos de idade, grávida, apresentou, através de sua família, uma denúncia contra quem havia abusado dela: um tio, que já abusava da menor desde os 10 anos de idade. Senhores, eu não vou me alongar, a coisa é tão repugnante que não há muito o que refletir. Quando me contaram essa história, eu disse:  "Já foi feita a denúncia, já se identificou o criminoso. Vamos confiar na Justiça, porque a lei é clara". Agora, há pouco mais de uma semana, fui surpreendido pela decisão do juiz Š aliás, fiquei realmente muito surpreso, porque o juiz é alguém que eu tinha em conta como pessoa séria Š de inocentar o criminoso, o pedófilo. Segundo depoente, a menor já mostrava, à época, o desenvolvimento de seios Š pasmem, senhores e senhoras! A mãe confirmou que a menina era desenvolvida. Disse o juiz:  "Ela se adaptou à condição de mãe e está criando bem a criança" . Essa menor foi abusada aos 10 anos e engravidou aos 12 de uma gravidez de risco. É uma figura traumatizada que sofre com esse drama. Agora, o mais duro é que, além de não punirem, abriram um precedente no Judiciário. Existe a Súmula nº 593 do STJ que determina que não se leve em conta ter ou não havido consentimento nesses casos. Estamos falando de uma menor de idade que ficou grávida aos 12 anos. Houve exame de DNA. O juiz da sentença disse: " Houve prova material e houve a confissão do criminoso, do pedófilo, do estuprador."  Por fim, ele diz:  "A minha sentença é a absolvição, porque ela já era desenvolvida e ela assumiu a maternidade" . Para que nós fazemos leis aqui? Para um juiz decidir da cabeça dele que absolve um bandido, um criminoso, num crime hediondo? O Ministério Público já disse que vai recorrer de imediato. O Dr. Casé... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Otoni de Paula, por 3 minutos.
OTONI DE PAULA|PSC|RJ|Sr. Presidente Rodrigo Maia, quero registrar a presença hoje neste plenário de dois ilustres Deputados Estaduais do nosso Estado: o Deputado Knoploch, Líder do nosso querido PSL, da Assembleia Legislativa do Rio de Janeiro, e o nobre Deputado Rodrigo Amorim, pré-candidato a Prefeito da cidade do Rio de Janeiro pelo nosso querido PSL. Quero saudar essas duas ilustres figuras que, sem dúvida alguma, têm enobrecido o nosso Parlamento do Estado do Rio de Janeiro, que durante muitos anos foi mal visto e foi palco de muita corrupção. Mas, hoje, graças a Deus, surge uma nova geração de políticos sérios naquele Parlamento. Parabéns, Deputados Knoploch e Rodrigo Amorim! (Pausa prolongada.)
FÁBIO HENRIQUE|PDT|SE|Sr. Presidente, eu queria fazer um apelo à Defesa Civil nacional. Aproximadamente 1 mês atrás, a cidade de Riachuelo, no interior do Estado de Sergipe, foi fortemente atingida por chuvas que causaram problemas na infraestrutura do Município, deixando dezenas ou centenas de famílias desabrigadas. A Prefeitura, inclusive, arcou com praticamente todas as despesas para atender àquelas famílias. Pois bem. A Defesa Civil nacional esteve em Riachuelo e constatou que os problemas aconteceram. Foi feito um relatório, e seriam destinados em torno de 600 mil reais para ajudar aquela cidade. Esse relatório, Sr. Presidente, foi refeito, e a ajuda que seria de 600 mil reais passou a ser de apenas 200 mil reais. Infelizmente, até o presente momento, passado 1 mês que as chuvas castigaram a cidade de Riachuelo, no interior do Estado de Sergipe, nenhum centavo foi liberado ainda devido à burocracia do Governo Federal. Portanto, nós queremos fazer um apelo à Defesa Civil nacional. São apenas 200 mil reais. Isso para o País não representa quase nada, mas para Riachuelo representa muito. Aqui fica meu protesto contra essa burocracia excessiva do Governo Federal. Obrigado, Presidente.
BOCA ABERTA|PROS|PR|Boa tarde, Srs. Deputados e Sras. Deputadas. Rapidamente aqui, esticando o chiclete, sem muita delonga, quero dizer, Sr. Presidente, Srs. Deputados e Sras. Deputadas, que, em pesquisa realizada na cidade de Londrina, a segunda maior cidade do Paraná, o povo colocou o nosso nome em primeiro lugar no coração do eleitor e da eleitora daquela cidade, deixando assim o Deputado Boca Aberta, este comedor de angu com taioba que vos fala, em primeiro lugar no coração do povo, com 23% das intenções de voto para Prefeito no ano que vem. Isso equivale a quase 100 mil votos naquela cidade. Isso é o povo abençoado de Londrina deixando para trás o atual Prefeito, que deveria estar em primeiro lugar no coração daquela gente, mas, não, sua popularidade está caindo nas tabelas de audiência. O Prefeito de qualquer um dos mais de 5 mil Municípios da Federação, Deputado Francischini, tem a obrigação Š obrigação! Š de estar em primeiro lugar, mas o atual Prefeito da abençoada cidade de Londrina está caindo nas pesquisas Š está em quarto lugar Š por maltratar o povo. Sr. Presidente, o Prefeito deveria estar em primeiro lugar até em jogo de bolinha de gude, mas não está, o que demonstra sua inoperância, sua incompetência. Esse Prefeito, que já foi Deputado Federal, é Marcelo Belinati, que eu carinhosamente apelidei de Marcelo "Belinóquio". Beijo no coração do povo de Londrina e do Brasil. A paz de Deus!
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Pastor Sargento Isidório.
PASTOR SARGENTO ISIDÓRIO|AVANTE|BA|Sr. Presidente, a Bíblia, no Livro de Jó, Capítulo 42, Versículo 2, diz:  "Bem sei que tudo podes e que nenhum dos teus pensamentos pode ser impedido" . Uso essa palavra em conjunto com aquela que diz que  "Os passos de um homem bom são confirmados por Deus" ,   para, mais uma vez, em nome do povo da Bahia, agradecer a V.Exa. e aos demais Deputados que visitaram o nosso hospital para tratamento gratuito da dependência química na Bahia, a Fundação Dr. Jesus. Em nome das famílias brasileiras que ali são atendidas Š há ali pessoas da Bahia e outras 380 pessoas de outros Estados do Brasil Š, quero parabenizar V.Exa. porque, pela primeira vez, um Presidente do segundo Poder desta Nação fez questão de passar quase o dia todo ali, conhecendo a área e as dependências daquela instituição. Quero também agradecer a V.Exa. pela maneira democrática com que conduz esta Casa, garantindo a todos o contraditório. O acordo que V.Exa. e o Presidente do Senado Federal, Davi Alcolumbre, tentaram fazer com o Governo Federal para beneficiar o Nordeste, sobretudo a Bahia, não obteve resposta positiva por parte daquele Poder. Assim, o lamento do meu povo e a força que ele tem sobre mim fizeram com que eu mudasse meu voto para ficar em acordo com o povo baiano e brasileiro. Que Deus continue guardando todos os Deputados e todas as Deputadas. Inclusive, defendo que as emendas que foram prometidas aos Governos sejam liberadas, sim. Eu posso deixar de receber as emendas, sejam de 40 milhões, sejam de 400 milhões, mas registro que os recursos seriam entregues aos Governos dos Estados. Eu gosto de frisar que a história das emendas precisa ser bem contada, porque o que se alardeia sobre isso é como se Deputados e Senadores usassem o dinheiro das emendas para seu próprio gozo, para seu enriquecimento. Emendas são dadas para Governadores e Governadoras, para Prefeitos e Prefeitas, para cuidarem do povo, para fazerem obras para toda a gente. Era isso que eu queria dizer, em favor da verdade. Que Deus continue abençoando a nossa Nação, com as mãos estendidas sobre a vida do povo brasileiro, de forma que todo o povo seja abençoado. E que V.Exa., Sr. Presidente, continue crescendo em dignidade. Quero também protestar contra a maneira antiética com que se quer colocar um ex-Presidente, um ex-Chefe de Estado, dentro de um presídio comum, sendo que o direito de um é o direito de todos. Quero dizer que Lula foi, sim, o maior Presidente que este País já teve.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Charles Fernandes.
CHARLES FERNANDES|PSD|BA|Sr. Presidente Rodrigo Maia, quero aqui agradecer a V.Exa. a realização da sessão solene hoje pela manhã em homenagem aos 100 anos de emancipação política da minha cidade, Guanambi. Quero agradecer a diversos Deputados da Bahia e de outros Estados do Brasil que estiveram presentes e fizeram uso da palavra. Quero agradecer ao Senador Jaques Wagner, que também esteve presente. Quero agradecer ao Presidente estadual do meu partido, o dedicado e competente Senador Otto Alencar, que abrilhantou a sessão com a sua presença. Quero agradecer ao Prefeito de Guanambi, aos Secretários, aos Vereadores e aos mais de 140 cidadãos guanambienses que estiveram presentes nesta manhã na sessão solene. E quero agradecer a todos os servidores desta Casa por essa oportunidade. Obrigado, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Elias Vaz.
ELIAS VAZ|PSB|GO|Sr. Presidente, é importante anunciar à sociedade a instalação hoje da Comissão Especial que analisa o projeto de lei que trata do sonegador contumaz. Quero, inclusive, parabenizar V.Exa. por essa iniciativa e dizer que, aí, sim, nós estaremos resolvendo o problema da Previdência; aí, sim, nós estaremos fazendo justiça fiscal neste País. Não é possível nós admitirmos que existam sonegadores de má-fé, sonegadores que, na verdade, articulam empresas, especificamente, inclusive, para burlar o sistema tributário brasileiro, e fique tudo por isso mesmo. E sem falar na situação de grandes empresas, como a Vale, o Bradesco, que não pagam, por exemplo, a Previdência e continuam tendo direto de participar do sistema financeiro brasileiro, continuam tendo direito de explorar a riqueza mineral no País. Nós não podemos admitir essa situação. O projeto é de iniciativa do Presidente Bolsonaro, e nós apoiamos essa iniciativa, mostrando que nós estamos aqui, sim, para apoiar o que for bom para o País. Nós não estamos aqui na posição do "quanto pior, melhor". Nós queremos, sim, soluções efetivas, mas, acima de tudo, soluções que promovam justiça. Nesse caso, especificamente, através da justiça fiscal, nós podemos também estabelecer uma justiça social. Então, parabéns a esta Casa por ter instalado essa Comissão hoje! Nós acreditamos que esse projeto será um importante instrumento para promover a justiça fiscal neste País.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Alexandre Frota.
ALEXANDRE FROTA|PSL|SP|Presidente, boa tarde. Quero só lembrar a esta Casa que estamos no Agosto Lilás, que representa a conscientização sobre a Lei Maria da Penha, com muitas ações para chamar a atenção para os direitos das mulheres. Há vários Deputados e Deputadas aqui no plenário, colegas homens e mulheres, todos de lilás, inclusive a Deputada Flávia Arruda. Parabéns a todos! Vamos apoiar fortemente essa campanha. Muito obrigado.
DELEGADO MARCELO FREITAS|PSL|MG|Sr. Presidente, Sras. e Srs. Deputados, eu recebi alguns dias atrás a crítica do Ministro Gilmar Mendes à Operação Lava-Jato, taxando-a de organização criminosa para investigar pessoas. Em contraposição ao que tem sido dito pelo Ministro Gilmar Mendes, o próprio Ministro Luís Roberto Barroso tem dito que essas críticas nada mais são do que fofocas praticadas por criminosos. O que quero aqui deixar registrado, Sr. Presidente, é que me preocupa quando um juiz sai dos autos e vai a público para fazer críticas a uma operação que se encontra ainda em andamento e que, certamente, será julgada cedo ou tarde pelo Supremo Tribunal Federal. Parece-nos absolutamente inconveniente a postura adotada pelo Ministro Gilmar Mendes, que tem feito um mal muito grande ao País ao expor sua opinião à imprensa. E muitas vezes critica as pessoas por assim fazê- lo, o que é um equívoco do Ministro Gilmar Mendes.
BOCA ABERTA|PROS|PR|Sr. Presidente, demais Deputados, continua na minha cidade, Londrina, o caos na saúde. Não é possível, Prefeito Marcelo "Belinóquio"! O que o senhor quer fazer com o povo abençoado da minha cidade? O senhor é médico. O senhor, na campanha para Prefeito, prometeu saúde de qualidade, prometeu para o povo que ia cuidar do povo londrinense, e não é isso o que está acontecendo. O senhor, Prefeito Marcelo "Belinóquio", vendeu sonho e entregou ilusão para o povo londrinense. As UPAs estão caindo pelas tabelas. O atendimento no raio de uma UPA demora 10, 12, 14 horas. Os postos de saúde estão sem remédios e sem médicos, o povo está suplicando, implorando por atendimento, e o senhor, inerte. Tome vergonha nessa cara, Prefeitinho pé de rato!
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Professor Alcides, que falará pela Liderança do Bloco do PP.
PROFESSOR ALCIDES|PP|GO|Sr. Presidente, Srs. Deputados, Sras. Deputadas, Goiás vive uma fase importante no seu crescimento econômico, mas enfrenta, no momento, um grave problema na oferta de energia elétrica para as novas empresas que pretendem se instalar no Estado e até para as residências. De que adianta termos distritos agroindustriais ou polos empresariais em todas as regiões? De que adianta termos no Governo programas de incentivos fiscais que visam atrair a implantação de novas empresas no Estado? De que adianta termos mão de obra qualificada para ocupar as vagas de empregos? De que adianta o interesse do Governo do Estado na atração de novas empresas que vão gerar riquezas, empregos e renda para o trabalhador? De que adianta tudo isso, se não temos energia elétrica suficiente para fornecer às novas empresas com projetos prontos e aprovados para instalação em Goiás? Sem energia elétrica para atender à nova demanda, as empresas suspendem seus projetos de expansão ou implantação ou desistem de se instalar em Goiás, gerando prejuízos incalculáveis para a economia goiana. E tudo isso está acontecendo por causa da ineficiência na distribuição da ENEL, empresa que comprou a CELG no final do ano de 2016, na Bolsa de Valores de São Paulo, e assinou contrato de compra e venda em fevereiro de 2017, quando assumiu efetivamente o controle da estatal goiana. A ENEL comprou a CELG por 2,187 bilhões de reais, montante dividido com a ELETROBRAS, que era sócia da estatal goiana. Na época da compra da CELG, a empresa italiana ficou de investir 3 bilhões de reais, nos 3 anos seguintes, em tecnologias e equipamentos para melhorar a qualidade do serviço prestado aos goianos, o que parece não estar acontecendo. Por isso, o Governador de Goiás, Ronaldo Caiado, já reivindica a cassação do contrato de venda CELG. Nossa bancada federal discutiu o assunto com o Governador, e ele nos apresentou uma alternativa interessante que pode solucionar o problema. Ronaldo Caiado nos apresentou a possibilidade de usar a CELG GT de forma emergencial para atuar na distribuição de energia no Estado e solucionar a crise energética causada pela ineficiência da ENEL. A CELG GT é uma geradora de energia sob controle acionário do Estado e se encarregaria de investir também até 2 bilhões de reais na rede de distribuição de energia elétrica, com recursos do Banco Nacional de Desenvolvimento Econômico e Social, o BNDES. Assim, a CELG GT teria acesso à rede da ENEL e passaria a ter a responsabilidade de fazer as ampliações necessárias, passando a ofertar mais 480 megawatts de energia, que hoje estão perdidos por causa dos problemas estruturais na rede de distribuição da ENEL. Dessa forma, a ENEL teria que recompensar a CELG GT, aumentando a parte da tarifa que hoje é transferida para a estatal de forma proporcional ao investimento realizado, promovendo reequilíbrio na repartição dessa tarifa e possibilitando a recuperação do investimento feito pela CELG GT. É importante ressaltar que o problema existe não por falta de energia, mas pela falta de investimentos em linhas de transmissão a fim de promover a universalização do serviço. Para o sucesso da proposta, o Governo de Goiás precisa do apoio da bancada goiana na Câmara dos Deputados e no Senado Federal. Goiás vive hoje uma realidade caótica na distribuição de energia por causa dos problemas relatados aqui. Está claro que a empresa que comprou a nossa CELG até agora não fez os investimentos necessários, e isso faz com que Goiás fique engessado. Hoje fica inviável a implantação de uma nova empresa em Goiás, e isso nos preocupa muito. São muitos os relatos de empresas que paralisaram seus investimentos por falta de energia, acarretando milhões em prejuízo. Há casos em que estão sendo utilizados geradores abastecidos a  diesel  para a empresa continuar funcionando. A melhoria na qualidade dos serviços é um clamor dos goianos, pois toda a população está sendo atingida pela ineficiência da ENEL. Para se ter ideia do tamanho problema, o Estado de Goiás tem uma média de 26 horas de interrupção no serviço de distribuição de energia elétrica, o dobro da segunda colocada no  ranking  de reclamações da Agência Nacional de Energia Elétrica Š ANEEL. Este é o nosso gargalo: falta rede de distribuição para que a energia chegue àqueles que demandam aumento da oferta ou até mesmo instalação da rede de energia numa residência ou numa empresa. Não podemos aceitar que Goiás continue vivendo um colapso completo no fornecimento de energia em todas as regiões do Estado. O Governador Ronaldo Caiado pode contar com o meu irrestrito apoio nessa sua luta. E conclamo os colegas Deputados e Senadores goianos para que, juntos, ajudemos o Governador a vencer mais essa batalha. O povo goiano quer segurança e qualidade no serviço. A energia elétrica não pode ser fator inibidor do desenvolvimento da economia, mas sim fator gerador do desenvolvimento do Estado de Goiás. Era o que tínhamos a dizer. Obrigado, Sr. Presidente. Obrigado, colegas Deputados.
ZÉ NETO|PT|BA|Sr. Presidente, enquanto estamos esperando a conclusão da votação, eu queria dizer, com muita clareza, que o que está acontecendo com Lula agora não pode ser comemorado por nenhum cidadão neste País que acredite no Estado de Direito, que acredite na Justiça e que acredite no bom senso. Aqueles que antes pregavam a teoria do fato e as convicções como elementos de prova e que agora estão se sentindo muito incomodados com o que vem acontecendo com as divulgações do Intercept também devem ter consciência, especialmente o Ministro Moro, de que este é um momento crítico para o Estado de Direito brasileiro e que pode ter, se ele evoluir, consequências dramáticas em todos os aspectos, inclusive econômicos, porque o Brasil passará a revelar, sem nenhuma dúvida, uma insegurança jurídica sem precedentes diante do mundo. Lula livre!
PROFESSOR ALCIDES|PP|GO|Sr. Presidente, solicitamos que o nosso discurso seja divulgado no programa  A Voz do Brasil,  por gentileza.
CELSO MALDANER|MDB|SC|Sr. Presidente, demais colegas Parlamentares, eu acredito que o Congresso Nacional está fazendo a sua parte, votando as reformas necessárias para que o Brasil possa voltar a crescer. Mas eu me preocupo muito, Sr. Presidente. Já votamos a reforma trabalhista, agora estamos votando a reforma previdenciária e vamos votar a reforma tributária. Agora, se não fizermos uma reforma administrativa, Sr. Presidente... Seria importante o Executivo encaminhar uma reforma administrativa, porque hoje o custo Brasil é muito alto. O custo dos poderes constituídos, tanto o Congresso Nacional como o Poder Judiciário, e a instabilidade de emprego me preocupam muito. Votando-se todas essas reformas, se o Brasil não voltar a crescer, ele não tem jeito. Então, a preocupação é muito grande, Sr. Presidente. Temos que pensar.
CAPITÃO ALBERTO NETO|PRB|AM|Presidente, peço a palavra só para deixar claro o absurdo que está acontecendo: vários Deputados estão agora lá no Supremo em vez de estarem aqui nesta Casa trabalhando. Estamos com 13 milhões de desempregados, e o País está passando por uma crise financeira. Nós precisamos aprovar o mais rápido possível esta nova Previdência. Estão lá defendendo bandido, enquanto o povo está passando fome.
BOCA ABERTA|PROS|PR|Voltamos, Sr. Presidente! Obrigado pelo carinho do espaço, mais uma vez. Vamos sentando pau. Se não querem falar, deixem o espaço para nós, que nós falamos à vontade aqui. Se puder dar uns 5 minutos para nós, nós vamos falando.
VERMELHO|PSD|PR|Deixe um pouco para mim, Deputado Boca!
BOCA ABERTA|PROS|PR|Obrigado. Beijo no coração! Volto aqui para falar da saúde da minha cidade. Eu convido os Deputados de Londrina Š há mais três Deputados de lá, Sr. Presidente Š a ir comigo fazer as  blitze  da saúde. Antes de eu ser o Vereador... Eu não, o povo. Antes de o povo ser o Vereador mais votado do Estado do Paraná, eu já instituí as  blitze  da saúde daquela cidade, pegando o mau médico dormindo e o povo morrendo na fila do desatendimento. Então, eu convido, agora como Deputado Federal, os demais Deputados de Londrina a ir com a gente lá, porque o Prefeito de Londrina, pasmem os senhores, está gastando, Sr. Presidente, 3 milhões de reais do dinheiro do povo abençoado londrinense, do IPTU, do ITR, do ISS, para maquiar a informação na cabeça do povo. O Prefeito de Londrina está pegando o dinheiro que era para ser investido na saúde, na malha asfáltica, na iluminação, para capinar capim colonião na cidade e está maquiando a informação, alienando o povo londrinense da informação e fazendo o povo de massa de modelar da mídia na Internet. Tome vergonha na cara, seu Prefeitinho mequetrefe, pé de rato, excomungado! Tome vergonha na cara! E pode processar à vontade. Processe à vontade! Um a mais ou um a menos não vai fazer cócegas não, Sr. Prefeito. Então, este é apelo que eu faço aos Deputados de Londrina: vamos comigo lá, vamos juntos ajudar o povo londrinense!
RODRIGO MAIA|DEM|RJ|Concedo a palavra à Deputada Fernanda Melchionna.
FERNANDA MELCHIONNA|PSOL|RS|Sr. Presidente, hoje a Lei Maria da Penha faz 13 anos. Infelizmente, nós não temos muito a comemorar, porque o Brasil amarga altíssimos índices de feminicídio. Casualmente, na manhã de hoje, o Ministro das Relações Exteriores veio à Comissão de Seguridade Social e Família, à convite meu e da Deputada Talíria Petrone, diante da verdadeira barbaridade que tem acontecido com a diplomacia brasileira nas convenções e nos conselhos com relação às votações das resoluções da ONU. É uma vergonha, Presidente: o Brasil tem se associado a ditaduras ultraconservadoras, reacionárias no que diz respeito às práticas com relação à proteção das mulheres, como Arábia Saudita, como Bahrein, como Paquistão, por uma visão ultraconservadora. É uma verdadeira cruzada ideológica o que o chanceler quer fazer contra o direito das mulheres. Eles querem, a todo o tempo, tirar as resoluções que dizem respeito à proteção das mulheres e combate à violência de gênero, temas já consagrados em várias convenções internacionais, diante do fortalecimento da luta das mulheres. É inadmissível o que o Ministro falou em suas respostas. Aliás, ele praticamente nada respondeu. É verdadeiramente vergonhoso que o Brasil esteja cumprindo esse papel internacional e ainda se candidate ao Conselho de Direitos Humanos da ONU, com um plano de trabalho que não fala uma vírgula da população LGBT, não fala de tortura, não fala da defesa da democracia, do combate da ditadura e de busca de memória, verdade e justiça, nada a se estranhar de um Presidente que se vangloria de apoiar torturadores e de fazer verdadeira  fake news  contra aqueles que se insurgiram contra os 21 anos de ditadura civil-militar. Então, venho aqui trazer esse relato e repudiar veementemente aqueles que atacam as mulheres. Felizmente, a luta das mulheres tem sido cada vez maior no mundo, e nós seguiremos lutando no Brasil.
VERMELHO|PSD|PR|Presidente Rodrigo Maia, é um momento importante este que está vivendo o setor da construção no País, em particular no Paraná. O Senado já votou o projeto de lei sobre o Fundo a Fundo, e há necessidade de que ele seja pautado com urgência nesta Casa. A Caixa Econômica Federal está provando que não tem a capacidade operacional necessária para atender os construtores do Minha Casa, Minha Vida, para atender os construtores das emendas parlamentares, além do que subtrai, a título de administração e fiscalização, até 11% de todas as emendas que os Deputados Federais e Senadores passam aos Municípios e aos Estados. Não há mais como suportar a falta de gente, a falta de engenheiros e o tempo que se passa entre a execução da obra e a boa vontade dos engenheiros da Caixa Econômica em visitar os Municípios. Infelizmente, eles não têm estrutura, não atendem os Prefeitos e não atendem o setor construtivo. Eu acho que chegou o momento de se modernizar este País. O Parlamento e os Ministérios não precisam de atravessadores. Existe Tribunal de Contas da União, Tribunal de Contas do Estado. O Prefeito e os Vereadores serão responsáveis pela aplicação e prestação de recursos. Não há por que haver um atravessador que tira 11% das emendas parlamentares e não vai medir as obras, não aparece, sai de férias, retorna, continua não medindo as obras e não dando o parecer necessário. Então, por favor, peço que, dentro do possível, procure pautar esse projeto de lei, sobre o qual o Senado já se manifestou. Obrigado, Presidente.
DARCI DE MATOS|PSD|SC|Sr. Presidente, nós acabamos de lançar, há poucos instantes, a Frente Parlamentar em Defesa dos Bombeiros Voluntários do Brasil. Eu estou como Presidente, e o Vice-Presidente é o Senador Esperidião Amin. Tivemos a presença de Moacir Thomazi, Presidente da Associação dos Bombeiros Voluntários no Estado de Santa Catarina Š ABVESC e da corporação mais antiga do Brasil, a corporação do Município de Joinville, o meu Município. Esse instrumento do bombeiro voluntário existe no mundo inteiro e funciona de forma excepcional. O fato novo, Sr. Presidente, é que a Deputada Angela Amin protocolou a antiga PEC, de autoria do ex-Deputado Federal Marco Tebaldi, que dá segurança jurídica para as corporações voluntárias do Brasil e que havia sido arquivada. Sr. Presidente, nós não queremos nada mais do que segurança jurídica para que possamos trabalhar, de forma voluntária, fazendo o bem para as pessoas, para as famílias, em momentos difíceis do dia a dia. Obrigado, Sr. Presidente.
AFONSO MOTTA|PDT|RS|Sr. Presidente...
RODRIGO MAIA|DEM|RJ|Pode falar.
AFONSO MOTTA|PDT|RS|Embora estejamos inconformados com a votação e tenhamos vontade de qualificar a proposta com os destaques, nós estamos verificando uma grande dificuldade: sabemos que há 50 Parlamentares no Supremo Tribunal Federal, a grande maioria da Oposição. Portanto, aquela diferença de 60 votos que apareceu na votação do destaque anterior deve garantir a votação necessária para que não ocorra a supressão com relação, lamentavelmente, à pensão das viúvas. Mas até por se tratar da matéria da pensão de viúvas, que o próprio Governo tem declarado que está, por portaria, resolvida, V.Exa. poderia encerrar a votação. Quem sabe, não tenhamos um resultado em favor das viúvas brasileiras. Obrigado.
BOCA ABERTA|PROS|PR|Obrigado, Sr. Presidente. Voltei mais uma vez. Hoje, há Boca Aberta em dose tripla. Aproveito este espaço de tempo para deixar o Brasil ver e ouvir a Câmara dos Deputados. A  TV Câmara  está explodindo de audiência! Sras. e Srs. Deputados, eu protocolei um projeto aqui, que já está tramitando, e escutei o José Luiz Datena, o Datenão Š beijo no coração, Datena! Š, grande apresentador, uma das maiores reservas morais do jornalismo nacional... Na quinta- feira passada, ele ficou dando repique, com louvor e com razão, num bandido travestido de marido que matou com 38 facadas uma senhora mãe de família na cidade de Marialva, coirmã de Londrina. E o Datena indagou, ao vivo, na Rede Bandeirantes:  "Não tem nenhum Deputado? Cadê a Câmara dos Deputados para fazer um projeto de lei para endurecer para esses bandidos travestidos de marido que arrebentam e matam a mulherada abençoada do Brasil?" Pois bem, o meu projeto que está tramitando aqui se chama   Tolerância Zero. Com esse nosso projeto aprovado, o delegado terá direito de juiz para colocar na jaula o bandido agressor de mulher. Esse bandido Š e ainda vamos ter que pagar a comida desse vagabundo Š não terá fiança e vai permanecer preso. Vai permanecer preso até o término do processo, do trânsito em julgado, dando, assim, tranquilidade à vítima.
RODRIGO MAIA|DEM|RJ|Tem a palavra a Deputada Aline Sleutjes.
ALINE SLEUTJES|PSL|PR|Sr. Presidente, gostaria apenas de registrar o meu repúdio e a minha decepção pelo que ocorreu em duas audiências públicas realizadas hoje, no período da manhã, nas quais houve desrespeito, desqualificação, falta de entrosamento e de capacidade nos questionamentos feitos ao Ministro Ricardo Salles e ao Ministro Ernesto Araújo. Em primeiro lugar, é questão de educação respeitar o próximo. Em segundo lugar, os dois Ministros, segundo suas funções, saíram das suas atividades no Governo para vir aqui colaborar com as informações, mas, ao chegar aqui, foram ofendidos, alfinetados, desrespeitados. Essa é uma questão que eu acredito que passe da função partidária, passe das questões de questionamento político, passa de qualquer outra situação a não ser respeito e educação, lições que vêm de casa. Então, que isso sirva de exemplo, Sr. Presidente, aos demais Deputados, para que eles, indiferentemente de sigla partidária, se respeitem e respeitem os nossos Ministros, que estão fazendo o seu melhor para melhorar o nosso Brasil. É um desrespeito o que acontece nessas audiências públicas. Fica aqui o meu voto de repúdio.
RODRIGO MAIA|DEM|RJ|Tem a palavra ao Deputado Herculano Passos.
HERCULANO PASSOS|MDB|SP|Sr. Presidente, eu queria fazer um apelo à diretoria da nossa Câmara dos Deputados, principalmente a V.Exa., nosso Presidente Rodrigo Maia, para que pautasse o mais rápido possível a medida provisória que diz respeito à liberdade econômica. Hoje, na frente parlamentar em defesa do comércio, bens e serviços, presidida pelo Deputado Efraim Filho, nós debatemos esse assunto, que vai fazer avançar muito a economia do nosso País, até porque nós poderemos, com essa medida provisória, fazer com que haja a possibilidade de as concessionárias venderem veículos no domingo. Isso vai melhorar o turismo, aquecer o comércio, gerar mais empregos e oportunidades para todos. Por isso, é muito importante pautarmos essa medida provisória, que vai vencer no dia 27. Ela tem que ir o quanto antes para o Senado Federal, para que haja tempo de o Senado debater, discutir e votar. Então, esse é um apelo que eu faço, para que possamos aprovar o mais rápido possível essa matéria, que vai trazer desenvolvimento para o nosso País. Muito obrigado, Presidente.
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Delegado Éder Mauro.
DELEGADO ÉDER MAURO|PSD|PA|Obrigado, Sr. Presidente. Eu quero aqui fazer uma manifestação em relação aos ingressantes na ROTAM no Estado do Pará. Quero parabenizar os ingressantes, quero parabenizar a palavra de ordem "Arranca a cabeça e deixa pendurada", que foi criticada pela Deputado Edmilson Rodrigues aqui neste Plenário. Quero dizer que muitas palavras de ordem de destruição foram feitas pela Esquerda, e em nenhum momento o Deputado veio aqui criticá-las. A polícia do Estado do Pará está de parabéns, a ROTAM está de parabéns. E estão com o apoio do povo paraense e do Governo do Estado do Pará. Nós estamos juntos! Sou Éder Mauro!
BOCA ABERTA|PROS|PR|Voltei, mais uma vez! Obrigado, Sr. Presidente. Só vou terminar...
RODRIGO MAIA|DEM|RJ|Já está bom, Deputado. Já está bom.
BOCA ABERTA|PROS|PR|Peço mais 1 minutinho, só para terminar o tema do discurso lá de trás, que eu não terminei.
RODRIGO MAIA|DEM|RJ|Está bem, o último minuto.
