autor|partido|uf|discurso
KIM KATAGUIRI|DEM|SP|Sr. Presidente, Sr. Relator, Deputado Silvinho, nosso grande Vice-Presidente da Comissão, mais uma vez quero parabenizar o trabalho de todos os três, por aguentar as pressões de todas as corporações. Nós sabemos que não é nada simples. Agora eu estou sendo puxado de todo lado como Relator do licenciamento ambiental. Imagino na Previdência, que é um negócio bem mais espinhoso e que mexe com muito mais corporações. Então, primeiro venho parabenizá-los, porque o relatório não prevê aposentadoria especial para juiz, não prevê aposentadoria especial para Deputado, não prevê aposentadoria especial para promotor, não prevê aposentadoria especial para auditor-fiscal, para oficial de justiça, para agente da ABIN, para todos aqueles que ficavam nos corredores pressionando, apertando, dizendo:  "O Parlamentar que não deixar uma aposentadoria especial para a minha categoria nunca mais vai se eleger"; "O Parlamentar que não ceder à pressão da minha corporação nunca mais vai se eleger" . Pode ser que nós nunca mais nós nos elejamos, mas pelo menos nós temos a consciência tranquila de estar votando o que é correto, de estar correto dentro do processo histórico. Eu sei que é penoso, principalmente para os Parlamentares do Norte e do Nordeste Š não é, Deputado Silvio? Š, votar uma reforma desta magnitude. Existe um serviço de contrainteligência, existe uma propaganda sendo feita com muito poder nesses Estados, muitas vezes até pelos próprios Governadores, utilizando a máquina pública para espalhar mentiras em relação à reforma previdenciária, para colocar os defensores da reforma previdenciária como aqueles que defendem os grandes empresários, os grandes bancos, os grandes cientistas, em detrimento da população mais pobre. Nós sabemos que isso é mentira. Foi dito por um Parlamentar aqui anteriormente:  "Nós temos que diferenciar. As reformas promovidas pelo ex-Presidente Lula e pela ex-Presidente Dilma foram para salvar a Previdência" . Ora, é exatamente o mesmo fim e o mesmo objetivo da reforma que nós estamos promovendo aqui: salvar o nosso sistema previdenciário, seja público, privado, de repartição, capitalização, misto, o que quer que seja. Estamos salvando o nosso sistema previdenciário. Já temos, e já foi citado aqui diversas vezes pelo Ministro Paulo Guedes, exemplos de países que não fizeram e que quebraram, Reunião de: 19/06/2019 que tiveram de confiscar as aposentadorias, que tiverem de revogar direito adquirido, muitas vezes por meio da sua Suprema Corte, da sua Corte Constitucional, como foi o caso de Portugal não muito tempo atrás. Nós estamos promovendo uma reforma para preservar os direitos adquiridos e para preservar a aposentadoria, principalmente das futuras gerações. Eu nem tenho filho ainda, mas o meu filho já está devendo alguns bilhões no sistema previdenciário. Então, é justamente para o futuro, para as novas gerações, que nós estamos fazendo esta reforma. Mais uma vez, eu os parabenizo pela coragem de enfrentar, de levar em frente esta questão, apesar de todas as críticas, apesar de todos os ônus pessoais, políticos, eleitorais, de todo o peso que é relatar, presidir, conduzir o processo de uma reforma tão complexa como a reforma previdenciária, que tem sido discutida e tem sido levada em frente dentro deste Parlamento, desta Comissão. Sabemos que é uma situação muito difícil. Aliás, Deputado Samuel, inclusive já deixei no gabinete de V.Exa. um convite para no mês que vem V.Exa. participar comigo do Festival do Japão, para nós comemorarmos a aprovação da reforma da Previdência comendo  sushi . Espero que V.Exa. aceite o convite, porque teremos aqui aprovado, no primeiro semestre, a reforma previdenciária Š não tenho a menor dúvida disso Š e, logo em frente, vamos aprovar a reforma tributária, que já foi aprovada na CCJ. Foi um pouco abaixo do radar ali, porque o debate sobre a Previdência acabou a engolindo. Mas o Parlamento tem pauta de Brasil, para continuar guiando os rumos da população, guiando os rumos do setor produtivo, e mostrar que efetivamente nós estamos aqui para colocar o Brasil no rumo de país desenvolvido e no  ranking dos melhores para se fazer negócios do mundo. E fazer negócio não significa grande empresário ou banqueiro; significa o S. Zé, que vende cachorro quente na porta da faculdade; significa a D. Maria, que está vendendo bolo no semáforo ou está vendendo água no semáforo. É esse negócio; é o pequeno; é esse que é o mais massacrado. Quanto mais regulamentação e mais imposto existem, o pior é para o menor. Não é pior para o maior, não. Se aumenta imposto, é bom para quem já está bem estabelecido do mercado, porque ele consegue pagar. Ele tem advogado tributarista, ele tem escritórios inteiros para se beneficiar. O mais pobre é que não tem. Como bem colocado por V.Exa., respondendo a um questionamento anterior, quando a Previdência dá prejuízo, o dinheiro sai do Tesouro. Não é mágica. O Ministro Paulo Guedes não tem um pé de papel-moeda, de onde ele começa de repente a tirar dinheiro e mandar para a Previdência. Não. É preciso sair dinheiro de algum lugar, e está saindo o dinheiro do Tesouro, que é dinheiro dos mais pobres. Para refutar absolutamente, de uma vez por todas, esse discurso de que nós estamos do lado dos banqueiros e dos rentistas e nós somos os capitalistas malvadões, eu levantei, Deputado Samuel, uma lista dos Parlamentares que são contra a reforma previdenciária, porém, ou possuem investimentos em bancos, ou possuem previdência privada de capitalização. Os grandes opositores da reforma previdenciária querem o sistema público quebrado para a população, mas para as vidas pessoais, para o CPF deles, para a pessoa física deles, querem rentismo e previdência privada capitalizada. E eu coloco aqui, publicamente, com todas as letras: o próprio Líder da Oposição, Deputado Molon, tem mais de 350 mil reais investidos em bancos, utilizando o dinheiro para rentismo, que é citado de maneira pejorativa nesta Casa. Não há problema nenhum, desde que você não seja hipócrita e não se coloque como um socialista, mas um socialista que tem mais de 300 mil reais em banco. Outro ponto. A Deputada Benedita tem mais de 500 mil reais também investidos em bancos. É outra que discursa que tem origem humilde, que tem origem pobre, que  "quando eu era criancinha, não tinha roupa e não sei o quê" , mas hoje é Parlamentar, tem salário alto e mais de 500 mil reais investidos em banco, e vem aqui à Comissão dizer:  "Deputado que apoia a reforma é Deputado que apoia banqueiro, que apoia empresário" . O Deputado Henrique Fontana, também do Partido dos Trabalhadores, declarou mais de 1 milhão de reais em bens e também possui dinheiro investido em bancos. A Deputada Maria do Rosário também, mais de 100 mil reais investidos... Perdão, a Deputada Maria do Rosário declarou mais de 500 mil reais em bens e possui 17 mil reais também investidos em bancos. A mesma coisa o Deputado Paulo Pimenta e o Deputado Zeca Dirceu, que possuem dinheiro investido em bancos. Então, quando eles chamam pejorativamente o Ministro Paulo Guedes de banqueiro, quando eles dizem que ele é um rentista que só quer explorar os mais pobres, eles estão lucrando de instituições como a instituição de rentismo que foi conduzida pelo hoje Ministro Paulo Guedes. E continuo a lista, Deputado Samuel. Já foi muito bem exposto, aliás, no plenário, na Comissão, pelo Deputado Marcel Van Hattem, que nós temos um Líder de partido socialista que é um milionário investidor de bancos também, o Deputado Ivan Valente, que tem 1 milhão 274 mil reais em banco. Não é em caridade, não é em ação social, não é em repartição, não é no INSS, é em banco! Está utilizando o dinheiro para que o dinheiro capitalize e ele consiga ter uma aposentadoria Reunião de: 19/06/2019 melhor, ganhando mais. Agora, quando nós debatemos aqui incluir a capitalização para os pobres, colocar a capitalização no INSS, aí vem dizer que nós somos defensores de banqueiro, nós somos defensores de rentista. Eles discursam contra a reforma previdenciária, mas a reforma previdenciária passando, eles vão ter ainda mais lucro nos investimentos bancários deles. Eles sabem que a reforma vai ser aprovada. Vão sair como os bonitões, guerreiros da justiça social, defensores dos mais pobres, monopolistas da virtude, e vão lucrar em cima da reforma previdenciária que nós vamos aprovar aqui. Então, quero deixar bastante clara a hipocrisia de todos esses que discursam contra a reforma, que demonizam quem vota na reforma. Discordar da reforma, tudo bem. Vários Deputados de esquerda aqui discordam, propõem ajustes, defendem um modelo diferente, principalmente do PDT, como o Deputado Mauro Benevides, o Deputado Pompeo de Mattos. Vários admitem que existe rombo, que é preciso ser feita uma reforma, mas discordam do modelo. Isso é respeitável, isso é uma oposição propositiva. Agora, demonizar quem vota a reforma, falar que quem vota a reforma é defensor de banqueiro, de grande empresário corrupto, isso é canalhice, ainda mais canalhice quando esses mesmos têm investimentos milionários em bancos. Eles gostam daquele discurso:  "Vamos fazer os 10% mais ricos pagarem mais" .  "Vamos fazer 1% mais rico pagar mais" . Ora, esses mesmos que fazem esses discursos demagógicos fazem parte do 1% mais rico da população. E só para não ser injusto e continuar a minha lista e não deixar faltar ninguém, nós temos também com investimento bem significativo a Deputada do PSOL Luiza Erundina, com 700 mil reais, também investidos em rentismo, também investidos em banco. O Deputado José Guimarães, que ficou famoso nos noticiários por razões não republicanas, tem mais de 100 mil reais investidos em banco, investidos em rentismo. A ex-Senadora e hoje Deputada Gleisi Hoffmann, que disputou a eleição para não perder o foro privilegiado, discursa contra a capitalização e contra a reforma da Previdência, mas ela mesma possui VGBL, possui previdência privada capitalizada. Então, todos esses socialistas, ou supostos socialistas, que discursam aqui demonizando quem vota contra a reforma, mas o seu patrimônio pessoal investem em banco, e vão lucrar com a reforma da Previdência, precisam tomar vergonha na cara e ou assumir o voto na Previdência, ser coerente, parar só de falar... Nos bastidores, todos esses Deputados falam com os Governadores:  "Ah, não. Tem que fazer reforma mesmo, tem que incluir os Estados, tem que incluir os Municípios" , mas aí, chega a hora, dizem:  "Ah, não. Falar na tribuna já é demais para mim, eu não posso me expor" . Todos os outros Parlamentares, nossos colegas, levam o desgaste do voto da reforma previdenciária. Esses saem de bonitões, de milionários, lucram com a reforma e ainda têm o discurso de que combateram os Deputados corruptos que foram comprados pelos grandes bancos, pelos grandes empresários para prejudicar os mais pobres. É isso, Sr. Presidente. Obrigado.
MARCELO RAMOS|PL|AM|Obrigado, Deputado Kim. Com a palavra o Deputado Emanuel Pinheiro Neto.
EMANUEL PINHEIRO NETO|PTB|MT|Obrigado, Sr. Presidente, Sr. Relator, Sr. Vice-Presidente Silvio Costa Filho. Queria aqui colaborar com algumas proposições e acho que há algumas dúvidas que podem ser melhor explanadas e qualificadas no debate da reforma da Previdência. O primeiro ponto, Sr. Relator, é que ficou de fora do seu relatório a questão da capitalização. Seria importante que o Governo explanasse, comunicasse melhor tanto para esta Casa quanto também para a população em geral, para que nós pudéssemos entender e ter ainda mais segurança no nosso voto da Previdência, em relação à transição do regime de repartição para o regime de capitalização. Nós sabemos que, naturalmente, no regime de repartição a população economicamente ativa financia a economicamente inativa, mas se sustenta a partir de uma pirâmide etária equilibrada, quando há uma base sólida que pode financiar os aposentados, a população economicamente inativa. Agora, na questão da transição, quando se passa da repartição para a capitalização, a minha preocupação é a seguinte. Vamos supor que a Previdência seja aprovada e comece a vigorar hoje. Tudo o que eu contribuí vai para um fundo privado. E se já existe um déficit no sistema de repartição de quase 300 bilhões de reais/ano, vai haver um estoque da população que ainda deverá receber um valor a que ela tem direito, direito adquirido, por ter contribuído a sua vida toda, mas não vai ter recurso sendo injetado para poder garantir esse sistema de repartição. Então, causa-me certa insegurança como vai ser pago, como vai ser garantida essa transição que está prevista, se eu não me engano, em 3 trilhões de reais. Como o Governo vai garantir? Naturalmente, se há um sistema de repartição que já é deficitário e que depende da população economicamente ativa, mas, a partir da promulgação da reforma da Previdência Reunião de: 19/06/2019 e da sua vigência, vai-se começar a transferir esse fundo para o regime de capitalização, vai aumentar o déficit aqui temporariamente, e alguém vai ter que custear. Portanto, acho que é importante, e solicito à Deputada Joice e aos Líderes do Governo, uma explanação melhor, que dê mais segurança à população e a esta Casa. Eu já disse várias vezes aqui e reitero a extrema necessidade da reforma da Previdência, tendo em vista que mais de 50% da receita corrente líquida do Governo Federal estão indo para a Previdência. Há um segundo ponto em que eu gostaria de colaborar. Ontem eu estive aqui na Comissão, no Plenário 2, e foi muito falado sobre a questão da aposentadoria especial dos Parlamentares. Os Parlamentares que já têm contribuído, que já começaram a contribuir, como ficam após a promulgação da reforma da Previdência? Eu recomendo a V.Exa. o seguinte, com toda a humildade: aos Deputados, aos Parlamentares que já vieram contribuindo de outras legislaturas, que se garanta a expectativa de direito deles, que se garanta o direito adquirido de quem contribuiu, que se garanta essa aposentadoria. Agora, daqui para a frente, desta legislatura para a frente Š como eu, que estou entrando agora Š, não há problema nenhum: que se ponha o teto do INSS, até porque seria um gesto simbólico e bonito desta Casa. No momento em que precisamos reformar, em que estamos alegando que há déficit e é preciso botar algumas categorias para contribuir um pouco mais, que coloquemos um teto na nossa própria categoria. Então, separe: daqui para trás, para quem vem da Legislatura de 2014, de 2010, de 2006, de 2000 e já vem contribuindo, que se garanta; daqui para a frente, que se coloque o teto do INSS. O terceiro ponto, Sr. Relator, e esse me preocupa e me deixa ainda mais aflito, é a retirada e a possível...
SAMUEL MOREIRA|PSDB|SP|V.Exa. está falando da aposentadoria dos Parlamentares?
EMANUEL PINHEIRO NETO|PTB|MT|Isso.
SAMUEL MOREIRA|PSDB|SP|O projeto prevê que ninguém mais entra, já estanca. Ao mesmo tempo, quem está poderá ficar, se assim optar. E existe uma lei que vai regulamentar. O que a PEC traz, e nós mantivemos totalmente, é que agora só poderão se aposentar aos 65 anos, não poderão aos 60. Aumentou 5 anos, impossibilitando que possam aposentar-se antes.
EMANUEL PINHEIRO NETO|PTB|MT|Ótimo. Mas aí seria com o valor do teto?
SAMUEL MOREIRA|PSDB|SP|Qual é a sua sugestão, que aqueles que queiram possam se transferir para o INSS?
EMANUEL PINHEIRO NETO|PTB|MT|Não, que o valor da aposentadoria daqui para a frente... É claro, quem já vem contribuindo, naturalmente, tem esse direito e não se pode retirar.
SAMUEL MOREIRA|PSDB|SP|Ah, V.Exa. quer para aqueles que possam entrar agora?
EMANUEL PINHEIRO NETO|PTB|MT|Não, os que vão entrar agora...
SAMUEL MOREIRA|PSDB|SP|Já vão para o INSS.
EMANUEL PINHEIRO NETO|PTB|MT|Já vão para o INSS. Com o teto, não é?
SAMUEL MOREIRA|PSDB|SP|É, já vão automaticamente.
MARCELO RAMOS|PL|AM|A dúvida dele é um pouco minha também. Os que pagaram no regime anterior como ficam? Agora vão passar para o INSS?
SAMUEL MOREIRA|PSDB|SP|Os que quiserem continuar continuam, os que não quiserem vão ter que se basear numa lei que vai ter que ser regulamentada, enfim.
EMANUEL PINHEIRO NETO|PTB|MT|Está ótimo. Confio em V.Exa. (Intervenção fora do microfone.)
SAMUEL MOREIRA|PSDB|SP|Quem quiser pode. Hoje a PEC permite, se for aprovada, que quem quiser continuar nesse sistema, já estando inscrito, continue. Só que agora ele só pode se aposentar aos 65 anos, não mais aos 60 anos. Ou seja, ele vai ficar 5 anos a mais contribuindo, quando, na verdade, antes ele poderia receber. E é irreversível. Não pode antes, em hipótese alguma. Não tem como.
EMANUEL PINHEIRO NETO|PTB|MT|Entendi. E aí vai todo mundo para o INSS com o teto. Ótimo. Reunião de: 19/06/2019
SAMUEL MOREIRA|PSDB|SP|Isso. Inclusive, tem uma transição, que ele na verdade vai pagar, de 30% do tempo de contribuição, após os 65, porque se preencher até os 65 anos, só pode sair aos 65 anos mesmo.
EMANUEL PINHEIRO NETO|PTB|MT|O.k. Esclarecido.
