autor|partido|uf|discurso
RODRIGO MAIA|DEM|RJ|Como vota o NOVO?
MARCEL VAN HATTEM|NOVO|RS|Sr. Presidente, o NOVO orienta "sim" pela manutenção do texto original, porque entende que a previsão no trabalho intermitente foi um avanço na legislação trabalhista. Aliás, parabéns ao Secretário Especial de Previdência e Trabalho, presente aqui no plenário, Deputado Rogério Marinho, que foi o Relator da matéria aqui na Câmara dos Deputados. Parabenizo S.Exa. pelo trabalho feito. Mas a falta de previsão da contribuição em relação a esse trabalhador, quando ele recebe menos do que um salário mínimo, precisava ser corrigida, e há um bom tempo este Parlamento faz isso. Nós do Partido Novo, aliás, defendemos liberdade. Inclusive nós gostaríamos que o cidadão tivesse a liberdade de não ser obrigado, se assim quisesse, a contribuir para o INSS. No entanto, como neste momento existe essa obrigatoriedade, impedir o acesso ao INSS para quem fizer o trabalho intermitente seria injusto. O NOVO orienta "sim".
RODRIGO MAIA|DEM|RJ|Como vota o PL?
MARCELO RAMOS|PL|AM|Sr. Presidente, eu só acho fundamental fazer um registro rápido. Deve-se entender o seguinte: nós não estamos tratando de assistência social, mas de previdência Š e previdência exige contraprestação. Portanto, não pode haver tempo ficto de contribuição ou tempo fictício de contribuição. O que a referida regra estabelece é de absoluta justiça: a contribuição se conta pelos dias trabalhados, pelos dias de contribuição; caso o trabalhador não consiga acumular o valor mínimo da contribuição relativa a 1 mês, ele acumula no mês seguinte, até completar. Isso é óbvio. Não se pode contar tempo de contribuição sem que esta tenha realmente ocorrido. O PL encaminha "sim".
RODRIGO MAIA|DEM|RJ|Como vota o Governo?
MAJOR VITOR HUGO|PSL|GO|O Governo orienta "sim", Presidente.
RODRIGO MAIA|DEM|RJ|A Presidência solicita às Sras. Deputadas e aos Srs. Deputados que tomem seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação e está prorrogada a sessão.
ERIKA KOKAY|PT|DF|Sr. Presidente, peço a palavra para levantar uma questão de ordem.
RODRIGO MAIA|DEM|RJ|Tem V.Exa. a palavra.
ERIKA KOKAY|PT|DF|Presidente, eu me baseio em dois artigos, sendo o primeiro deles o art. 192, que, em seu § 4º, diz:  "Sempre que o Presidente julgar necessário, ou for solicitado a fazê-lo, convidará o Relator, o Relator substituto ou outro membro da Comissão com a qual tiver mais pertinência a matéria, a esclarecer, em encaminhamento da votação, as razões do parecer." Portanto, não cabe ao Presidente esclarecer, prestar esclarecimentos em matérias a serem discutidas. Mas alio este artigo que acabei de citar ao art. 17, que dispõe sobre as funções da Presidência. Diz o seu §2º:  "Para tomar parte em qualquer discussão, o Presidente transmitirá a presidência ao seu substituto, e não a reassumirá enquanto se debater a matéria que se propôs discutir." Isso busca assegurar uma condição de imparcialidade da Presidência. No exercício da Presidência, não pode o Presidente emitir opiniões ou participar do processo de discussão. O Brasil está traumatizado, inclusive, com essa promiscuidade que há entre aqueles que deveriam carregar uma imparcialidade Š ou esses que a carregam e que, às vezes, rasgam togas; às vezes, rasgam ternos Š, mas participam de uma discussão, rompendo, portanto, sua condição de conduzir com isenção e imparcialidade um processo de discussão, seja na Justiça, exercendo a função de Juiz Š imparcialidade que não foi respeitada pelo Juiz Sergio Moro Š, seja na Presidência desta Casa. Aliás, é bom que tenhamos a clareza de que, para determinadas matérias, apenas 10 minutos foram concedidos para que se colhessem os votos; para outras, mais de 30 minutos. Isso também significa romper uma imparcialidade que é fundamental para se assegurar a própria democracia. Digo eu que V.Exa. chegou a proferir um discurso apregoando que um País só cresce e recebe investimentos de longo prazo, se houver democracia e se houver respeito ao exercício político. Ao se votar por 40 milhões, não se respeita o exercício da política. Para além disso, ao se estabelecer a condição de se romper a imparcialidade, não se respeita a democracia. Esta é a minha questão de ordem. Peço que seja ela respondida e acatada por esta Presidência.
RODRIGO MAIA|DEM|RJ|Deputada Erika, a senhora tem toda razão. Eu peço desculpas. Isso não vai se repetir. Todos já votaram?   (Pausa.) Foi só uma pergunta.  (Pausa.) Com a palavra a Deputada Carla Zambelli. Depois falará o Deputado Frei Anastacio Ribeiro.
CARLA ZAMBELLI|PSL|SP|Sr. Presidente, muito obrigada. Eu queria só falar rapidamente a respeito dos movimentos de rua que estiveram nas ruas nos dias 26 de maio e 30 de junho em apoio à nova Previdência. Essas pessoas foram às ruas, pediram que esta Casa acatasse a vontade do povo, que pediu a nova Previdência. E as pessoas estão nas redes defendendo o Presidente Rodrigo Maia neste momento. Sabemos que estamos do lado certo do jogo político quando somos criticados de maneira veemente. Estão tentando desfazer a pessoa do Presidente Maia. Sabemos que estamos certos quando pessoas diferenciadas criticam o Presidente da Casa. Muito obrigada, Presidente Maia.
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Frei Anastacio Ribeiro.
FREI ANASTACIO RIBEIRO|PT|PB|Sr. Presidente, Srs. Deputados, eu esperava que, diante de todo o debate feito nos encontros das Lideranças aqui, saísse de fato para as viúvas, para as mulheres pobres, uma decisão mais favorável. Eu fico me perguntando: como é que nós temos a coragem de chegar à casa de um pobre e pedir o voto dele e da família? Quem é que terá a coragem de, daqui a 3 anos e meio, chegar à casa de um pobre nos nossos Municípios, nas nossas cidades, para pedir um voto, quando não somos capazes de votar uma medida por meio da qual uma mulher pobre recebe um salário mínimo quando seu esposo falece? Isso é triste. E aí, senhores, aqui vamos trazer o Evangelho. O Evangelho é forte. O Evangelho diz, em Ezequiel, que o coração duro deve se transformar num coração de carne. Eu me pergunto: como está o nosso coração neste momento? É um coração de carne ou um coração de pedra? É um coração que, de fato, tem misericórdia? Falar em Jesus é falar em misericórdia. Ele foi um Homem misericordioso. E a misericórdia de Deus está acima das nossas palavras. Então, vamos ter muito cuidado porque senão o nome de Deus torna-se a nossa própria condenação, porque não somos capazes de ser misericordiosos para com aqueles que esperam misericórdia. Companheiros, não vamos usar o nome de Deus em vão o tempo todo! O Evangelho, a Palavra de Deus é força, vida, libertação, resignação, mudança de vida, não é palavra, não. Muitas vezes nós pecamos logo no primeiro e no segundo mandamento quando usamos o nome de Deus em vão, quando não somos capazes de fazer o bem às pessoas. Desculpem- me, esta noite é uma noite de treva, na minha compreensão, diante do Evangelho, que todos nós propagamos hoje nesta Casa. Vamos pensar como é que nós vamos à casa das viúvas, dos pobres pedir um voto quando nós Deputados recebemos aqui o salário que recebemos, mas não somos capazes de votar uma medida para que uma viúva, um pobre receba um salário mínimo na sua velhice. Vamos pensar! O coração tem que se tornar um coração de carne, e não de pedra. Muito obrigado.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Aliel Machado.
ALIEL MACHADO|PSB|PR|Agradeço este 1 minuto. Àqueles Deputados que estão em dúvida eu quero explicar um pouquinho a importância deste destaque. O trabalho intermitente veio para modernizar as leis trabalhistas, segundo relatório passado. Vejam como ele está interligado com a maldade da reforma da Previdência. Nós podemos corrigir um ponto crucial neste destaque. Hoje, para um trabalhador que ganha 500 reais por mês, meio salário mínimo, e contribui com 7,5% para poder se aposentar, o tempo mínimo de contribuição para ele chegar à aposentadoria será 40 anos. Se quiser aposentadoria integral, ele precisará de 120 anos de contribuição, porque, para contar 1 mês, ele tem que trabalhar 2 meses. E está sendo cobrada a contribuição de 7,5%. É importante entender que a pessoa não quer ganhar pouco, não quer estar no trabalho intermitente Š isso é um caso extremo Š, e não aprovar este destaque é condená-lo a não se aposentar.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Silas Câmara.
SILAS CÂMARA|PRB|AM|Sr. Presidente, o PRB encaminha o voto "sim". Eu queria fazer um registro importante, Sr. Presidente. Eu nunca ouvi tanta dedicação à leitura da Bíblia e a citação de textos bíblicos como nesta sessão. Eu queria dizer aos queridos companheiros leitores assíduos da Bíblia Sagrada que é muito importante que o comportamento da pessoa que lê a Bíblia seja exatamente como a Bíblia recomenda que seja, porque ler e não seguir é muito complicado. Mas logo, logo esta reforma passará, e eu gostaria muito de que os que estão citando a Bíblia tirem um tempo para sentar conosco e nós debatermos sobre comportamento  versus  ética cristã. Muito obrigado, Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Gonzaga Patriota.
GONZAGA PATRIOTA|PSB|PE|Sr. Presidente, quero apenas encaminhar dois pronunciamentos que faço: um é sobre Fernando de Noronha e o outro é sobre o Programa Mais Médicos. Eu peço a V.Exa. que lhes dê divulgação pela importância. Muito obrigado.
DEPUTADO GONZAGA PATRIOTA.|N/A|N/A|(Pausa.)
LUCIO MOSQUINI|MDB|RO|Vamos encerrar, Sr. Presidente! O quórum já está em 482.
RODRIGO MAIA|DEM|RJ|Vai chegar até 490, Deputado.  (Pausa.) Tem a palavra o Deputado Rogério Correia, por 1 minuto, antes de eu encerrar a votação.
ROGÉRIO CORREIA|PT|MG|Sr. Presidente, quero apenas lamentar duas votações: uma na noite de ontem, quando as professoras perderam a aposentadoria especial Š é lamentável, porque todos falam em professores e em professoras, e em educação como prioridade; e a outra agora à noite, quando nós perdemos também em relação às viúvas, que poderão receber menos que um salário mínimo. Eram dois destaques fundamentais, mas infelizmente fomos derrotados. Contudo, às vezes, há alguém comemorando aqui. Pelo menos um filho de um Presidente agora vai virar Embaixador do Brasil nos Estados Unidos, o que mostra bastante bem a responsabilidade que este Governo tem e a seriedade que ele tem nos tratos, inclusive nessa questão. Um embaixador que não é de carreira para uma embaixada nos Estados Unidos, isso é lamentável!
RODRIGO MAIA|DEM|RJ|Posso encerrar a votação? Todos votaram?  (Pausa.) Não. Então, espero mais um minutinho, para que todos possam votar.  (Pausa.) O Deputado Frei Anastacio Ribeiro Anastacio tem que votar. Aguardarei um voto de um lado e um voto de outro, então encerrarei.
CARLOS VERAS|PT|PE|Vamos encerrar!
RODRIGO MAIA|DEM|RJ|O Deputado Efraim Filho pediu que esperássemos um minutinho, pois está chegando. Vou esperar um minutinho, depois encerrarei.  (Pausa.) Está encerrada a votação.  (Pausa.) Resultado da votação: Há sobre a mesa requerimento com o seguinte teor: Requeiro a Vossa Excelência, nos termos do art. 161, inciso I, c/c o § 2º do Regimento Interno da Câmara dos Deputados, destaque do parágrafo único do Art. 203 da Constituição Federal, constante do Art. 1º do Substitutivo adotado pela Comissão Especial da Proposta de Emenda à Constituição nº 6-A, de 2019, com vistas a sua exclusão do texto. Sala das Sessões, 09 de julho de 2019. Deputado Daniel Coelho Líder do Cidadania Concedo a palavra ao Deputado Daniel Coelho.
DANIEL COELHO|CIDADANIA|PE|Sr. Presidente, Sras. e Srs. Deputados, Sr. Relator, Deputado Samuel Moreira, este destaque que está em votação é de autoria nossa, de autoria do Cidadania. Acho que cumpriu um papel importante no debate com o Governo e com aqueles que construíram o relatório, para que nós tivéssemos clareza dos critérios de miserabilidade e dos critérios do acesso ao BPC. O BPC é extremamente importante para garantir o mínimo de renda à população mais carente do nosso País. Porém, a nossa emenda, que retiraria esse pedaço do texto, Deputado Carlos Sampaio, não resolve por completo o problema. Eu tenho dialogado bastante com o Deputado Eduardo Barbosa. Todos o conhecem, S.Exa. é uma referência nesta Casa no que se refere às pessoas com deficiência e à questão da vulnerabilidade. O Deputado Eduardo Barbosa tem um projeto que está em tramitação nesta Casa, projeto que, de forma muito eficiente, estabelece quais são os critérios de vulnerabilidade. A aprovação da nossa emenda traria uma resposta parcial para o problema, não resolveria. O que resolve de fato é a aprovação do projeto do Deputado Eduardo Barbosa. Com o compromisso do Presidente da Casa, Deputado Rodrigo Maia, de pautar o projeto do Deputado Eduardo Barbosa no mês de agosto, na volta do recesso parlamentar, nós compreendemos que uma vitória hoje seria uma vitória parcial. A vitória completa será dada se nós aprovarmos o projeto do Deputado Eduardo Barbosa, estabelecendo quais são os critérios de miserabilidade para a população brasileira, com uma amplitude muito maior, e não só para o acesso aos benefícios da Previdência. Nesse sentido, e com o compromisso do Presidente da Casa, Deputado Rodrigo Maia, que até então tem sido fiador dos acordos mais complexos ao longo dos debates da reforma da Previdência, nós temos a certeza de que o Deputado Rodrigo Maia, junto com o Deputado Eduardo Barbosa, nos ajudará a não só pautar mas também aprovar esse projeto no mês que vem. Eu compreendo que, do ponto de vista político, o nosso destaque cumpriu o seu papel, mas, para termos um avanço completo, neste momento eu pediria aos Deputados mantivessem o texto. É importante inclusive, Deputado Samuel Moreira e Deputado Rodrigo Maia Š dirijo-me a V.Exas., que foram fiadores nesse processo Š, a garantia de que será pautado o projeto do Deputado Eduardo Barbosa em agosto, para se resolver por completo a questão e termos uma solução definitiva. Portanto, a nossa orientação, já que não pode ser retirado o nosso destaque, é o voto "sim" para todos os partidos que estão acompanhando a aprovação do relatório da Previdência. Espero que consigamos reverter esse destaque nosso, mas o ganho político foi feito. Agradeço à assessoria do Cidadania e principalmente ao Deputado Eduardo Barbosa, que foi extremamente importante nesse diálogo, na compreensão e, lá atrás, no estímulo para que apresentássemos o destaque e, mais do que isso, para a solução definitiva. A aprovação em agosto, também com o apoio do Governo, tenho certeza, irá resolver esse problema e muitos outros, com o critério estabelecido do que é ser miserável ou não em nosso País. Portanto, a orientação é o voto "sim" para esse destaque, com a manutenção do texto, sob o compromisso da votação do projeto em agosto.
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Aguinaldo Ribeiro, para falar contrariamente à matéria.  (Pausa.)
ERIKA KOKAY|PT|DF|Sr. Presidente, quero me inscrever para defesa da matéria.
ALICE PORTUGAL|B|BA|Eu estou inscrita, Sr. Presidente!
RODRIGO MAIA|DEM|RJ|Há outras inscrições. A Deputada Alice Portugal é a próxima, a favor do destaque.
AGUINALDO RIBEIRO|PP|PB|Sr. Presidente, eu queria apenas destacar o compromisso, a serenidade e a tranquilidade, mas sobretudo a vigilância do nosso Líder, Deputado Daniel Coelho. E quero reafirmar o compromisso que fizemos de receber na Casa, em agosto, o projeto de autoria do Deputado Eduardo Barbosa, que irá exatamente estabelecer as regras de excepcionalização para acesso ao BPC. Foi inclusive o compromisso de todos nós, em maioria, quando assinamos o manifesto para retirar o trabalhador rural e o BPC e manter a constitucionalização da Previdência na nossa Constituição. Por isso, nós queremos todos juntos referendar esse compromisso. Todos juntos assumimos esse compromisso, Sr. Presidente. O voto é "sim" para todo mundo. Era o que tinha a dizer. Muito obrigado.
RODRIGO MAIA|DEM|RJ|Para falar a favor do destaque, tem a palavra a Deputada Alice Portugal.
ALICE PORTUGAL|B|BA|Sr. Presidente, o povo brasileiro conhece os critérios de miserabilidade. As famílias mais pobres foram acolhidas por programas sociais que estão sendo defenestrados, um a um, neste momento em que a natureza ultraliberal da economia exige o desmanche do Estado brasileiro. Esse destaque do Cidadania Š para que não digam depois que é mentira Š veio com uma força social importante, e eu quero clamar para que seja mantido, porque suprime o dispositivo que põe na Constituição os critérios de acesso ao BPC. E os senhores disseram que tinham tirado o BPC da PEC 6! A renda mensal  per capita , na verdade, não pode ser de um quarto do salário mínimo. Por isso mesmo, o Supremo Tribunal Federal vem judicializando aqueles que são obrigados, por lei, a receber um quarto do salário mínimo. O Supremo tem seguidamente dado vantagem de meio salário mínimo àqueles que estão fazendo a solicitação. A manutenção no texto dessa formulação faz uma economia, Sras. e Srs. Deputados, de 33 bilhões de reais em cima do BPC, em cima dos miseráveis! Srs. Deputados, supera o volume das concessões acumuladas nos últimos 10 anos! E não querem dizer que é em cima dos miseráveis que estão tentando superar o déficit da Previdência, que ficou evidenciado de 2016 para cá, para passar para os bancos essa economia no BPC? Essa economia do BPC corta, Srs. Líderes Š para que não digam que é mentira Š 33 bilhões de reais e 330 mil beneficiados por ano, que vão cair do BPC. Infelizmente, isso que é tirado das famílias miseráveis do Brasil significa, em 10 anos, uma derrota gigantesca do programa social de benefícios constante da LOAS. E é isso o que estamos querendo evitar. Eu me prontifiquei a defender esse destaque do Cidadania. Acredito que aguardar uma lei ordinária ou uma lei complementar significa jogar num cheque em branco, jogar no vácuo, a manutenção de um direito que o Supremo Tribunal Federal tem acolhido. O Supremo tem acudido os mais sensíveis, aqueles que mais precisam deste benefício. Critérios de miserabilidade! Pessoas com deficiência, pessoas que recebem menos de 1 salário mínimo, pessoas que são aderentes a programas como o Bolsa Família não podem ficar submetidas à regra injusta deste dispositivo. E por isso pedimos a manutenção do destaque que suprime o dispositivo que constitucionaliza os critérios de acesso ao BPC e que, infelizmente, congela em um quarto do salário mínimo  per capita  na família o critério da renda. Para reduzir o dano, é preciso dizer "não" ao texto Š dizer "não" ao texto! Š e dizer "sim", sem dúvida, a esse reparo. Por isso o nosso voto é "não" ao texto, para manter o destaque do Cidadania, porque ele corrige já, não deixa para depois, o acolhimento a todos aqueles que são considerados miseráveis no Brasil. Infelizmente, essa categoria cresce, esse universo cresce a cada dia, ao lado dos desempregados, ao lado daqueles que são considerados neste momento os desvalidos, os desassistidos da nossa infeliz economia. Muito obrigada.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Carlos Sampaio, para orientar a Maioria e também para falar contra o destaque, por 5 minutos.
CARLOS SAMPAIO|PSDB|SP|Sr. Presidente, primeiramente, quero dizer que eu compreendo a preocupação da Deputada Alice Portugal. É uma preocupação parecida com a do Deputado Eduardo Barbosa e da hoje Senadora Mara Gabrilli, porque, quando se constitucionalizou o BPC, quando pura e simplesmente se constitucionalizou o tema, retirou-se dos juízes a possibilidade de formar entendimento sobre o que é o conceito de quarto de salário mínimo  per capita  de renda familiar. Só que esse assunto foi devidamente corrigido com a inclusão de um parágrafo, que está no próprio relatório do Deputado Samuel, no qual se diz que esse conceito de renda de um quarto do salário mínimo é um conceito que admite interpretações. Se admite interpretações, Sr. Presidente, os magistrados, mais do que nunca Š e agora, constitucionalmente Š, podem fazer a sua análise sobre o conceito dessa regra. Se em determinada família a renda familiar dá um quarto de salário mínimo  per capita , mas essa família é obrigada a comprar remédios, o conceito de um quarto vai ser modificado. Se a família é obrigada a comprar fraldas, esse conceito de um quarto vai ser modificado. Eu expliquei isso ao Deputado Daniel, a quem faço um agradecimento público, porque compreendeu que, com a inserção do parágrafo da lavra do Deputado Eduardo Barbosa e da ex-Deputada Mara Gabrilli no texto constitucional, corrigiu-se o erro que se cometeria com a constitucionalização pura e simples do BPC. Não foi isso que ocorreu. Além disso, Sr. Presidente, V.Exa. assumiu um compromisso comigo, com o Líder da Maioria e com outros Deputados de que, em agosto, colocará em votação exatamente o projeto do Deputado Eduardo Barbosa, um projeto importantíssimo, porque cria o conceito de vulnerabilidade. Então, meus agradecimentos ao Deputado Daniel, meu agradecimento especial ao Deputado Eduardo Barbosa e à Senadora Mara Gabrilli. Eu sei que eu não tenho o condão de levar tranquilidade aos partidos que se afligem, ao PT, ao PCdoB, mas digo à colega Deputada Alice Portugal que esse parágrafo, ao estar no texto, tranquiliza os juízes, porque agora, constitucionalmente, eles podem interpretar o conceito de um quarto de renda familiar. O PSDB encaminha, portanto, "sim", em nome da Maioria.
RODRIGO MAIA|DEM|RJ|A Maioria inclui o Bloco do PP, o PSL, o PSD, o PRB, o PSDB, o DEM, o Solidariedade, o Cidadania, o Podemos, o PROS, o Avante, o PSC e o Patriota, que votam pela manutenção do texto. Votam "sim". Como vota o PL?
VICENTINHO JÚNIOR|PL|TO|O PL vota "sim".
RODRIGO MAIA|DEM|RJ|Como vota o PT?
ERIKA KOKAY|PT|DF|A cada dia que passa esta Casa aprofunda a crueldade desta reforma. Nós estamos falando de pessoas que estão em situação de pobreza extrema, e serão excluídos do acesso ao programa 330 mil beneficiários. Por quê? Porque aqui se vai colocar na Constituição que o benefício só é devido a quem tem renda  per capita  familiar inferior a um quarto do salário mínimo. Ora, se nós tivermos dois idosos e duas pessoas com deficiência em uma família, eles só poderão ter direito a um benefício. Hoje, o juiz pode analisar caso a caso e deferir aumento ou não do benefício. Isso vai ficar proibido Š proibido! Além disso, se o salário ficar congelado, vai ser preciso mudar a Constituição para se alterar esse critério. O PT vota "não".
RODRIGO MAIA|DEM|RJ|O PT vota "não". Como vota o PDT?
AFONSO MOTTA|PDT|RS|O PDT vota "não", Sr. Presidente.
RODRIGO MAIA|DEM|RJ|Como vota o PSB?
GERVÁSIO MAIA|PSB|PB|Sr. Presidente, esta regra é terrível para as pessoas que vivem em extrema pobreza. Vou explicar, para que as pessoas possam entender um pouco. Se em um núcleo familiar cada integrante receber acima de 260 reais, ou seja, um quarto do salário mínimo, já estarão fora do direito de reivindicar o BPC. Esta é uma regra terrível, absurda, criminosa, que vai de encontro àquilo que foi conquistado em 1988, quando o Congresso Nacional aprovou a segurança do povo, a seguridade social. Exatamente nesse sentido, mantendo a mesma coerência que a Oposição e nosso partido têm tido aqui no plenário, encaminhamos o voto "não".
RODRIGO MAIA|DEM|RJ|Como vota o PSOL?
EDMILSON RODRIGUES|PSOL|PA|Sr. Presidente, eu ouvi muitas vezes o discurso de que esta reforma é para combater privilégios. Tem gente fazendo maldade aqui dentro, enganando o povo, mas também usando  fake news  para tentar atingir quem defende o direito à aposentadoria. Agora, a população está vendo. Sabem qual é o argumento? Que o cidadão, para ganhar o Benefício de Prestação Continuada, tem que ter renda de no máximo um quarto do salário mínimo. E há ainda o argumento de que o juiz pode interpretar que 260 reais é um pouquinho mais, mas pode garantir o BPC. Ora, deixem de ser perversos! São privilegiados os que ganham 250 reais? Isso é um crime contra o cidadão!
RODRIGO MAIA|DEM|RJ|Como vota o PCdoB?
PERPÉTUA ALMEIDA|B|AC|Sr. Presidente, o Líder do Cidadania desistiu do seu destaque, mas nós queremos mantê-lo, porque nós não concordamos com o texto na forma como está. Acreditamos que este Parlamento não pode o tempo inteiro fazer a opção por aqueles que mais têm. Em alguns momentos, pelo menos, como este aqui, é preciso fazer opção pelos pobres. Nós dizíamos que a reforma da Previdência não mexe com os privilegiados e é feita em mais de 80% nas costas do trabalhador e dos mais pobres. Isso está se revelando agora. Portanto, o PCdoB vota "não" ao texto, porque ele é injusto. Muito obrigada.
RODRIGO MAIA|DEM|RJ|Como vota o NOVO?
MARCEL VAN HATTEM|NOVO|RS|O NOVO, Sr. Presidente, orienta pela manutenção do texto do Relator, o Deputado Samuel Moreira, justamente por ter garantido segurança jurídica, que é um valor para o Partido Novo e para o Brasil. Gostaríamos, inclusive, de lamentar que a proposta original do Governo relativa ao BPC não tenha sido mantida, infelizmente. A maior parte dos Deputados entendeu que a opção de receber 400 reais aos 60 anos de idade não era boa. Ela servia para desincentivar a não contribuição e fazer com que os mais desalentados pudessem ter, antes dos 65 anos, uma renda de 400 reais. Infelizmente, pela falta de compreensão da Casa com essa boa proposta que foi oferecida, acabou- se retirando esse texto do BPC. Defendemos, portanto, a manutenção do texto como ele está.
RODRIGO MAIA|DEM|RJ|Como vota o PV?
CÉLIO STUDART|PV|CE|Presidente, neste País, as pessoas com deficiência já sofrem de tudo e já têm dificuldade em tudo. Nós temos que facilitar a vida dos vulneráveis, facilitar o acesso das pessoas com deficiência aos recursos, e não dificultar isso. Vamos reverter o que este texto está fazendo. O PV orienta "não" ao texto e "sim" a mais direitos, a mais recursos e a mais qualidade de vida para os vulneráveis e pessoas com deficiência no Brasil.
RODRIGO MAIA|DEM|RJ|Como vota o PSB?  (Pausa.) O PSB já falou. Como vota a Minoria?
LÍDICE DA MATA|PSB|BA|Falo pela Minoria, Sr. Presidente. A Minoria compreende que este destaque é extremamente importante, porque diz respeito a um direito da população mais vulnerável. Eu quero apelar ao Partido Cidadania para que, pela sua origem, mantenha esse destaque, que nos permite dar um alento àquelas pessoas com deficiência, àquelas pessoas que vivem na linha da miséria. O BPC não está no regime previdenciário, ele está dentro da política de assistência social do País. Ele está aí e por isso mesmo ele representa... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|A Minoria vota "não". Como vota a Oposição?
ALIEL MACHADO|PSB|PR|Presidente, eu chamo a atenção dos colegas, principalmente os da bancada evangélica, das mulheres e daquelas pessoas sensíveis que discordam de mim no mérito da aprovação da reforma, mas que também lutam por justiça social. Quando eu tento convencer os Deputados sobre algum ponto da reforma da Previdência, a primeira pergunta que me fazem é:  "Qual é o impacto financeiro, Deputado?"  Pois bem, colegas Parlamentares, esta proposta não tem impacto financeiro. Esta proposta não tira 1 real da economia com a reforma da Previdência. Ela apenas mostra que não é preciso estar escrito na Constituição a regra de renda de no máximo um quarto de salário mínimo para se dar um benefício a uma pessoa em estado de miserabilidade. A permanência do texto na lei atual dá a possibilidade de os juízes fazerem o entendimento correto e beneficiarem as pessoas mais simples do País.
RODRIGO MAIA|DEM|RJ|A Oposição vota "não". A Presidência solicita a todas as Sras. Deputadas e a todos os Srs. Deputados que tomem os seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação.
MAJOR VITOR HUGO|PSL|GO|O Governo orienta "sim", Presidente.
GIOVANI CHERINI|PL|RS|Sr. Presidente, eu e colegas estamos com muito frio aqui no plenário.
RODRIGO MAIA|DEM|RJ|Já avisei.
GIOVANI CHERINI|PL|RS|Está bem. Obrigado.
ALIEL MACHADO|PSB|PR|Não há impacto, gente! Não há impacto! Vamos votar "não"!
RODRIGO MAIA|DEM|RJ|O frio, de fato, não tem impacto no resultado da votação.
ZÉ NETO|PT|BA|Sr. Presidente, eu queria chamar atenção para o fato de que, em todo o Brasil, 40 escritórios de representação da Defensoria Pública da União foram fechados por uma medida do Ministério da Economia, que chamou 826 funcionários que trabalhavam nesses escritórios. Infelizmente, só na Bahia, três cidades perderam o escritório de representação da Defensoria Pública da União. Lembro que, enquanto neste Parlamento, neste instante, está se discutindo diminuição de direitos para as pessoas mais carentes, infelizmente, nós estamos vendo a Defensoria Pública perder importantes unidades, o que por certo fará grande diferença na defesa dos direitos das pessoas mais carentes por todo o Brasil.
ALIEL MACHADO|PSB|PR|Agradeço aos Deputados do Governo que estão dizendo que vão votar conosco nesta matéria. Ela não gera impacto financeiro. Por favor, vamos votar "não"!
GILBERTO NASCIMENTO|PSC|SP|Presidente, V.Exa. me concede 1 minuto?
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Gilberto Nascimento.
GILBERTO NASCIMENTO|PSC|SP|Sr. Presidente, quanto ao que foi dito há pouco sobre a Defensoria Pública da União, a DPU, realmente, há uma grande preocupação. A DPU, lamentavelmente, não tem quadro próprio. Os funcionários que lá estão são emprestados de autarquias e de outros órgãos do Governo Federal. Lamentavelmente, uma portaria acabou dando um prazo para que os funcionários da DPU deixem as suas funções e voltem para os seus cargos de origem. Isso realmente traz um grande problema, porque hoje a Defensoria Pública da União atende as pessoas mais pobres, atende tantas demandas judiciais, e lamentavelmente está perdendo os seus quadros. Porém, eu tive o prazer de conversar com o Ministro Onyx Lorenzoni há pouco e disse a ele que a permanência dos funcionários na DPU nada vai custar. Claro que, se abrirmos... (Desligamento automático do microfone.)
RODRIGO MAIA|DEM|RJ|Conclua, Deputado.
GILBERTO NASCIMENTO|PSC|SP|Como eu dizia, conversei com o Ministro Onyx. O que se precisaria fazer era mudar a portaria, dando mais 1 ano para que esses funcionários possam ficar na DPU, não havendo interrupção dos trabalhos de defesa dos mais pobres, principalmente, até que se pudesse organizar um concurso. É claro que, no momento, não há recurso para isso, o que até entendemos, mas que pelo menos não esvaziem a Defensoria! Em São Paulo, por exemplo, vão fechar os escritórios em toda a Grande São Paulo, e a DPU só vai atender na Capital, mas as pessoas logicamente não podem se locomover até lá. Volto a dizer que já fizemos um apelo Š e me junto a V.Exa. neste momento, Deputado Zé Neto Š para que a DPU possa continuar funcionando e que haja um novo decreto, prorrogando o prazo de permanência desses servidores onde estão por, pelo menos, mais 1 ano. Assim, a população será assistida. Muito obrigado pela sua preocupação, Deputado Zé Neto, que é também a nossa. Muito obrigado, Presidente.
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Fábio Trad.
