autor|partido|uf|discurso
RODRIGO MAIA|DEM|RJ|Pela Liderança do PT, tem a palavra a Deputada Professora Rosa Neide.
PROFESSORA ROSA NEIDE|PT|MT|Sr. Presidente, demais Parlamentares presentes, estou aqui com o Deputado Vicentinho para fazer a orientação do Partido dos Trabalhadores quanto à votação do destaque e também usar o tempo da Liderança para falar um pouco sobre a educação e sobre os trabalhadores do Brasil como um todo. Hoje nós estamos falando para no mínimo 2 milhões e 500 mil trabalhadores da educação, que perderam muito com a reforma da Previdência. Falamos especialmente para as mulheres, que correspondem a 85% dos profissionais da educação básica do Brasil. Na educação infantil Š e deixo meu abraço a todas as educadoras infantis que vieram a esta Casa neste período Š, as mulheres são praticamente 100% dos profissionais. Então, manter a aposentadoria com o tempo de 25 anos de trabalho e 50 anos de idade para as mulheres e 30 anos de trabalho e 55 anos de idade para os homens é o mínimo que podemos fazer, Srs. Parlamentares. Eu, que trabalhei com alfabetização, peguei na mão de crianças para ensiná-las a ler e a escrever, sei que, depois de 25 anos de trabalho, é quase impossível, emocional e fisicamente, continuar nessa atividade. A mulher dá o corpo, a alma, a vida para pegar na mão das crianças, levá-las ao banheiro, alimentá-las e ensiná-las a ler e a escrever. Para haver qualidade na educação, são necessários investimentos, currículo, atenção e, decisivamente, profissionais em bom estado físico e emocional. As mulheres profissionais da educação continuarão em atividade ao chegarem ao período do climatério, da menopausa, com tudo o que os homens aqui presentes e as mulheres, mais que ninguém, sabem o que acarreta. As professoras lidam corpo a corpo com o seu objeto de trabalho, o estudante. Os companheiros e as companheiras que estão aqui sabem o que significa pegar uma criança no colo desde a tenra idade até ela chegar ao ensino médio. Essas profissionais não têm condições de passar dos 50 anos de idade fazendo esse trabalho. Nós perdemos uma grande oportunidade no Destaque nº 9, do PL, de deixar as educadoras brasileiras, que são dignas da segurança nacional... Quando falamos em segurança nacional, falamos das educadoras. São elas que fazem a segurança. Por isso, senhores e senhoras, neste momento temos de tentar resguardar o que resta para os profissionais da educação terem minimamente os seus direitos garantidos nessa transição. O Partido dos Trabalhadores, que tem como principal bandeira a educação, apoia o destaque, construindo com as minorias e com o grupo de oposição. Aqui não há situação nem oposição. Aqui há Parlamentares pela educação brasileira. Muito obrigada.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Líder do PP.  (Pausa.)
VICENTINHO|PT|SP|Sr. Presidente, falta eu concluir o tempo da Liderança. Por favor recupere o tempo.
RODRIGO MAIA|DEM|RJ|Pode continuar, Deputado Vicentinho.
VICENTINHO|PT|SP|Faço minhas as palavras da nobre companheira e Deputada Professora Rosa Neide, um ganho para a nossa bancada, em apoio ao destaque do PDT. Este destaque não contém tudo o que nós queríamos, evidentemente, mas o possível. Portanto, nós votaremos a favor dele. Mas eu queria chamar atenção, Sr. Presidente, Sras. e Srs. Deputados, nesta reflexão, para o seguinte: esse tipo de pensamento chamado de direita, nesta Casa, já entregou o pré-sal, deixando a riqueza para os de fora. Esse tipo de pensamento aprovou nesta Casa 20 anos de congelamento para os investimentos na saúde, na educação e em outros sistemas sociais, inclusive acabando com o programa Mais Médicos. Esse tipo de pensamento empobreceu os trabalhadores, quando aprovou uma terceirização que significou uma desregulamentação generalizada. Esse tipo de pensamento veio com a reforma trabalhista, facilitando a rotatividade da mão de obra e deixando os trabalhadores ainda mais pobres neste País. E é esse tipo de pensamento que quer acabar com a previdência pública. Eu queria chamar a atenção dos Deputados, sobretudos os Deputados de direita, para este fato: quando V.Exas. foram às ruas pedir votos, não disseram que iam votar contra os direitos da classe trabalhadora. O povo, quando votou em V.Exas., estava enganado. Mesmo quem votou em Bolsonaro não votou para que ele retirasse seus direitos. E por esta razão há muitos Deputados aqui que serão Deputados de apenas um mandato, porque o povo vai acordar. Nós ainda teremos tempo de conversar, e V.Exas. ainda terão chance de mudar seu voto no 2º turno, para não cometerem esse crime contra o povo. Não adianta ficar dizendo que a culpa é do PT, porque o povo está acordado. O povo sabe o que foi que o PT fez: construiu universidades; gerou empregos; investiu na educação; colocou pobres, negros, índios e ciganos na universidade. Não é possível que esta Casa só aprove prejuízos para o nosso País! Não é possível que os representantes do povo votem contra os interesses do nosso povo! Por isso, meus colegas e meus irmãos aqui presentes, sobretudo os representantes do povo trabalhador, vamos votar favoravelmente a este destaque, em benefício das educadoras, essas profissionais que sofrem nas escolas, que nos ajudam desde criança a aprender o que é dignidade, o que é solidariedade, o que é respeito, o que é felicidade e o que é a luta contra o ódio, contra o preconceito, contra a homofobia e contra a violência. Viva a classe trabalhadora! Vivam os professores! Obrigado.
PROFESSORA ROSA NEIDE|PT|MT|Gostaríamos de deixar aqui o nosso abraço à CNTE, a todos os estudantes da UNE, aos professores e professoras do Brasil, a todos os nossos sindicatos de Estados e do DF que estão, diuturnamente, falando com todos os Parlamentares. E, neste momento, deixo um abraço fraterno ao Parlamento brasileiro.
RODRIGO MAIA|DEM|RJ|Orientação de bancada. Vamos nos organizar, como nós combinamos com os partidos. Peço que só dois partidos façam a orientação agora. Como vota a Maioria, "sim" ou "não"?
JHONATAN DE JESUS|PRB|RR|Sr. Presidente...
RODRIGO MAIA|DEM|RJ|Deputado Jhonatan de Jesus, pode falar. Todos vão falar, mas já vou abrir a votação depois dos dois primeiros.
JHONATAN DE JESUS|PRB|RR|Sr. Presidente, a Maioria, segundo o acordo firmado por todos, orienta o voto "não" neste destaque, por entendermos a necessidade de alteração do texto.
RODRIGO MAIA|DEM|RJ|"Não". Estamos fazendo a orientação da votação para que o Plenário saiba como está votando cada campo. Tem a palavra a Deputada Jandira Feghali.
JANDIRA FEGHALI|B|RJ|Como o destaque é supressivo, Presidente, nós temos que orientar "não", para suprimir o texto e aprovar o destaque do PDT. Essa é a orientação geral. Depois vou orientar da tribuna, somando o tempo de Líder.
RODRIGO MAIA|DEM|RJ|Depois todo mundo vai falar. Está iniciada a votação. Tem a palavra o Deputado Professor Alcides, para falar uma Comunicação de Liderança, pelo Bloco do PP.
PROFESSOR ALCIDES|PP|GO|Sr. Presidente, caros colegas Deputados e Deputadas, este é um momento ímpar. Lutamos muito para conseguir mais para os nossos colegas professores, mas infelizmente conseguimos somente isso. Este destaque suprime a expressão  "em dois anos"  do § 1º do art. 20, para favorecer o professor em uma das regras transição, uma vez que se aplicaria uma redução de 5, e não de 2 anos, no requisito de idade. Desse modo, a regra de transição para as mulheres, que previa idade mínima de 57 anos, vai para 52 anos; no caso dos homens, a idade que era de 60 anos passa para 55 anos. As mulheres terão que trabalhar por 25 anos, os homens, por 30 anos, para se aposentarem. Foi isso que nós conseguimos, depois de uma luta árdua, de um trabalho muito grande que tivemos junto com todas as bancadas, com todos os colegas do Congresso Nacional, para fazer com que o professor não ficasse de fora de um movimento importante como é a PEC 6, da reforma Previdência. Essa PEC estabeleceria, para professores, critérios de idade para aposentadoria aos 58 anos para mulheres e 60 anos para homens. Conseguimos reduzir isso para 52 anos e 55 anos, respectivamente. Isso já foi um grande ganho. Por isso, estamos aqui para agradecer a todos os nossos colegas professores pela luta e pelas mensagens de WhatsApp que nos enviaram. Vamos juntos continuar trabalhando em prol de uma educação melhor. Vamos pedir apoio a todos nossos colegas também para a PEC 15, a PEC do FUNDEB, que em breve estará à disposição de todos os nossos colegas congressistas, para votarmos em favor da educação básica do Brasil e para que voltemos a ter educação de qualidade. Agora vou ceder a palavra a nossa colega Deputada Jaqueline Cassol.
JAQUELINE CASSOL|PP|RO|Boa tarde, Sr. Presidente. Boa tarde, nobres pares. Eu me sinto lisonjeada hoje por estar aqui defendendo uma bandeira de tão grande importância, porque a educação é o alicerce para o desenvolvimento do nosso País, e os professores, ao meu ver, sãos os profissionais mais importantes, porque servem de base para o desenvolvimento e o crescimento de todas as demais profissões. Eu apresentei aqui uma emenda supressiva para retirar os professores da reforma, mas, por meio de um acordo, nós conseguimos, nesse destaque supressivo que o PDT apresentou, diminuir a idade de aposentadoria das professoras para 52 anos e dos professores para 55 anos. Portanto, orientamos o voto "não". Nobres Parlamentares, vamos votar "não" para fazer justiça, porque sabemos que a jornada dos nossos professores do ensino médio e fundamental não é encerrada na escola, já que levam para casa planejamentos, etc. Percebemos, hoje, infelizmente, que muitos pais também delegam aos professores a tarefa de educar, quando, na verdade, o papel deles é ensinar. Peço mais uma vez a todo o Plenário que na hora de votar digite "não". Que os professores do nosso País e do meu Estado de Rondônia saibam que nós estamos na luta e que, como disse a Deputada Professora Dorinha Seabra Rezende, vamos continuar lutando pelo FUNDEB, por condições dignas que trabalho , por infraestrutura, por tecnologia também para alunos e professores. Mais uma vez, peço o voto "não". Muito obrigada.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Eduardo Braide, para orientar.
EDUARDO BRAIDE|PMN|MA|Peço que agregue o tempo de Líder, Presidente.
RODRIGO MAIA|DEM|RJ|V.Exa. tem a palavra por 5 minutos, Deputado.
EDUARDO BRAIDE|PMN|MA|Sr. Presidente, Sras. e Srs. Deputados, sem dúvida, esse é um dos destaques mais importantes que nós haveremos de apreciar relativo a essa matéria. Na noite de quarta-feira, esta Casa aprovou o texto-base da reforma da Previdência, e os destaques aprovados após aquela noite demonstram a necessidade de ajustes no projeto por este Plenário. O projeto que chegou a esta Câmara dos Deputados tem a visão da equipe econômica sobre os números da economia, mas esta Casa tem que ter a responsabilidade de analisar cada caso antes de votar determinadas matérias. É por isso que nós já conseguimos, independentemente de partidos e de pensamentos, aprovar destaques que irão melhorar a vida das mulheres, a situação dos policiais e reduzirão o tempo de contribuição dos homens. Neste caso, nós teremos a responsabilidade de fazer jus e de reverenciar uma das categorias mais importantes, uma das profissões mais importantes, que é a de professor. Eu me lembro do nome dos meus professores e professoras. Abaixo de Deus e da minha família, devo tudo o que sei a eles, e nós temos hoje a chance de reverter parte daquilo que foi lhes retirado no texto-base, que foi a aposentadoria especial. Gostaria muito que tivesse sido aprovado destaque do PL que nós votamos anteriormente, que contou com o meu voto e que daria as atuais regras para os nossos professores e professoras. Infelizmente, não conseguimos a vitória naquele momento, mas entendo que este destaque irá avançar naquilo que foi proposto no texto-base da reforma. Em homenagem a cada um dos professores e professoras do Brasil, do meu Estado do Maranhão, da minha cidade de São Luís, peço a todos a aprovação desse destaque para que façamos jus e valorizemos realmente os professores e professoras do nosso Brasil, a quem devemos tudo aquilo que sabemos da nossa educação de qualidade. Portanto, Sr. Presidente, o PMN encaminha o voto "não" ao texto, para que possamos garantir o ajuste a essa categoria, cuja atividade é tão importante, como é a dos professores e professoras do nosso Brasil.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Henrique Fontana, pela Oposição.
HENRIQUE FONTANA|PT|RS|Sr. Presidente, nós vamos deixar 1 minuto da orientação para o Deputado Molon. Eu uso este tempo da Oposição para, mais uma vez, falar sobre a questão mais importante que ainda está para ser analisada como destaque. Primeiro, destaco aqui o apoio de todos os partidos de oposição a essa luta dos professores, a essa emenda assinada pelo PDT, a qual estamos votando. Todos os partidos de oposição: PT, PSB, PCdoB, PSOL, REDE, enfim, todos nós. Mas eu quero falar da essência do que está nessa proposta e quero pedir muita atenção dos colegas, porque no destaque a seguir, depois deste dos professores, nós podemos corrigir este que é o coração mais negativo dessa reforma, Deputado Cherini. Quero sugerir a todos os colegas, antes de votarem o próximo destaque, Deputada Fernanda Melchionna, que leiam por gentileza o artigo:  A quem interessa aumentar a desigualdade?,  assinado por Thomas Piketty, Marc Morgan, Amory Gethin e Pedro Paulo Bastos. O último parágrafo desse artigo que analisa, com enorme qualidade, o erro estratégico brutal dessa proposta de antirreforma da Previdência, diz assim:  "Porém, levar adiante a reforma da Previdência nos termos atuais tornaria o Brasil um exemplo mundial de como destruir um sistema solidário de previdência e aumentar a desigualdade."  Este é o centro dessa proposta, Deputada Jandira Feghali, Deputado Molon. Agora, quero falar do Brasil real, Deputado Freixo, quero falar dos brasileiros de carne e osso que, neste momento, não sabem o que os espera. E vou dar aqui três ou quatro exemplos, conforme o tempo me permitir. Primeiro exemplo: D. Antônia, uma empregada doméstica Š quero pedir atenção, especialmente, aos Deputados da base do Governo Š, tem 56 anos de idade e 25 anos de carteira assinada. Hoje ela ainda tem direito a se aposentar aos 59 anos, Deputado Paulo, com um salário melhor, pela média de contribuições, de 1.800 reais. Amanhã de manhã, Deputado Fábio Trad, a D. Antônia poderá acordar e descobrir que terá de trabalhar até os 62 anos de idade, 3 anos a mais, para baixar sua aposentadoria para 1.260 reais. Perderá 540 reais, que serão confiscados pelo resto da vida. Vamos seguir com o Brasil real. Essas pessoas não têm nenhuma culpa de qualquer desequilíbrio das contas públicas brasileiras. O desequilíbrio se dá pelas desonerações fiscais exageradas que foram dadas. Esta é mais uma que está sendo dada nesta proposta que entrega 84 milhões para o agronegócio exportador. Cito agora outro exemplo, Deputado João Campos: Carlos é metalúrgico e tem 62 anos de idade. Na regra de hoje, ele vai se aposentar, por idade, aos 65 anos. Ele não conseguiu carteira assinada para se aposentar antes e vai ganhar 1.583 reais, Deputado José Guimarães. Se esta proposta for consolidada e a nossa emenda que altera a regra de cálculo não for corrigida, Deputado Túlio Gadêlha, ele acordará amanhã de manhã sem transição alguma. De um dia para outro, sem transição nenhuma, o Sr. Carlos terá seu salário cortado, passará de 1.583 reais para 1.030 reais. Quando o seu Carlos morrer, em vez de deixar uma pensão para sua viúva de 1.583 reais, deixará uma pensão de 618 reais, mais 40% de corte. Isto é um escândalo! Isto é uma injustiça social e inominável, Deputado Afonso Hamm! Isso aqui não é cortar privilégio. O seu Carlos, a D. Antônia não têm privilégio algum. Do contrário, eles trabalham muito para ter direitos mínimos. Vamos a outro exemplo real. O Sr. José trabalha, que na construção civil, tem 62 anos de idade e 25 anos de carteira assinada. Até hoje ele se aposentaria recebendo 2 mil e 112 reais, sem privilégio. Amanhã de manhã, quando ele acordar, sua aposentadoria será confiscada para 1.462 reais, e a sua viúva terá a pensão confiscada para 877 reais. Esse projeto é uma máquina de gerar desigualdade social! Esse projeto é uma máquina de gerar recessão, uma máquina de gerar desemprego! A propaganda do Governo que fala em combate ao privilégio e crescimento econômico é uma grande mentira! O Brasil real está perdendo muito. A economia vai perder muito. Pessoas trabalhadoras pobres perderão muito. É por isso que nós vamos apoiar o destaque que recupera o cálculo das aposentadorias.
RODRIGO MAIA|DEM|RJ|Tem a palavra o Deputado Vicentinho Júnior, pela Liderança do PL.
VICENTINHO JÚNIOR|PL|TO|Sr. Presidente, aqui está nossa bancada, mais do que bem representada por esses valorosos Deputados Federais e Deputadas Federais. Eu, Deputado Vicentinho Júnior, venho do Estado do Tocantins, e lá, predominantemente, a vegetação é o Cerrado. Às vezes, faz-se necessário ir do fogo a cinza e da cinza ao broto. Muitas vezes as pessoas não entendem o que é aquele incêndio naquele momento, achando que só está lá para fazer o mal, e muitas vezes, como aqui hoje, estamos sendo mal compreendidos. Como foi bem dito pela Deputada Christiane Yared, muitas vezes não adianta ter apenas o direito, mas não ter as condições de ter esse direito. O Partido Liberal teve ontem apreciado um destaque de sua autoria, mas infelizmente, por falta de votos ou de quórum, não fomos vitoriosos. Ficamos tristes por ontem, mas felizes por hoje, por vermos em discussão um debate histórico nos nossos quadros, desde Álvaro Valle até hoje, com essas valorosas e esses valorosos Deputados Federais, por conseguirmos trazer à discussão a bandeira dos nossos professores, homens e mulheres. Com certeza, muitos ou todos nós passamos por uma sala de aula e recebemos o carinho e o respeito de um docente, que nos trouxe conhecimento para que pudéssemos passar adiante. Dar aqui hoje, na condição de Deputado Federal, esse zelo e esse carinho aos nossos professores brasileiros faz com que o PL fique realizado com esse trabalho e esse respeito a essa categoria a que nós tão bem queremos, que são os nossos professores. Parabéns pela aprovação de um direito que, com certeza, é merecido por todos eles! E passo a palavra ao Deputado Giovani Cherini.
GIOVANI CHERINI|PL|RS|Sr. Presidente, nós estamos aqui com uma representação dos nossos 40 Deputados, com o Vicentinho Júnior, a Flávia Arruda, o Sergio Toledo, a Christiane de Souza Yared, o nosso Presidente da Comissão da Reforma da Previdência, Deputado Marcelo Ramos, para dizer que estamos muito felizes de ver toda esta Casa, em um grande acordo, valorizar os professores. O nosso sonho é que um dia essa classe seja valorizada como o Fiscal da Receita, que ganha bem, assim como nós Deputados, que ganhamos bem, assim como qualquer outra categoria que ganha bem neste País, porque queremos ensinar aos nossos filhos a robótica, da mesma forma que a Profa. Débora Garofalo, de São Paulo, que, através da robótica, buscou material no lixo para ensinar os alunos, hoje ensina para o Brasil inteiro e ganhou prêmio internacional. Nós queremos que a agricultura 4.0 chegue às escolas agrícolas, às escolas industriais, às escolas técnicas, nós queremos que os professores possam ensinar na era do robô, da inteligência artificial, na era das emoções, eras que infelizmente às vezes não chegam a uma sala de aula. Nós queremos hoje, Sr. Presidente, nessa unidade, dar uma demonstração, na verdade, é uma espécie de metáfora que estamos espalhando para o Brasil, que o nosso Partido Liberal está com os professores, está com a educação, e o nosso grande sonho é que o profissional mais bem pago e mais bem valorizado deste País seja o professor. Nós queremos que se atraia para os concursos públicos de professores cada vez mais qualidade, não aquilo que sobra, que não fique relegado ao último plano. Portanto, Deputada Flávia Arruda, nós queremos que V.Exa., como mulher, diga ao povo brasileiro o que o Partido Liberal está fazendo em defesa dos professores.
FLÁVIA ARRUDA|PL|DF|Muito obrigada, Deputado Giovani Cherini. Eu gostaria de dizer que, desde lá de trás, fui autora de emenda para que os professores ficassem de fora, para que fossem mantidos, porque, desde a Constituição de 1988, no art. 40 já estava escrito e definido que os professores são uma categoria especial. Dessa forma, nós podemos agora fazer justiça, o que nós tentamos ontem como Partido Liberal, mas, infelizmente, não tivemos quórum para o destaque. Mas hoje o Partido Liberal faz justiça aos professores, que têm que ser a categoria mais valorizada deste País. Precisamos valorizar os nossos professores, não só os mantendo do regime em que já estão, mas, principalmente, não podemos deixar que os investimentos da educação diminuam. Precisamos manter os investimentos e aumentar, porque, só com professores bem pagos, qualificados e respeitados, nós vamos melhorar a educação do País. E nós só vamos melhorar o País com educação. Começamos aqui com o nosso gesto de apoio e com o nosso enfrentamento em favor dos direitos dos professores. Quem defende os professores defende a educação e o País. Por isso, nós do PL e todos deste Parlamento defendemos, com muita força e com muito afinco, todos os professores do País.
RODRIGO MAIA|DEM|RJ|Tem a palavra a Deputada Jandira Feghali, pela Minoria.  (Pausa.) Se o NOVO está assim, Deputado, eu tenho certeza de que os Deputados do PT não têm dúvida de suas posições.  (Riso.) Nunca vai acontecer de V.Exa. votar junto com o NOVO. Com a palavra a Minoria.
JANDIRA FEGHALI|B|RJ|Sr. Presidente, eu vou somar o tempo da orientação com o da Liderança. É importante colocar logo o "não" ali para facilitar a orientação dos partidos, porque não tem nenhum partido de oposição ainda registrado. Em primeiro lugar, Sr. Presidente, quero elogiar a emenda do Partido Democrático Trabalhista, do PDT, que toma a iniciativa desse destaque com o apoio de toda a Oposição de fazer com que na transição Š pelo menos aí Š haja redução da idade para os professores brasileiros. Nós estamos no país de Paulo Freire e de Anísio Teixeira, onde a educação é fundamental como em qualquer país do mundo e como uma política estruturante da cidadania e da transformação. Eu acabei hoje de presenciar e de me emocionar com o ato político do Congresso da União Nacional dos Estudantes, que hoje faz o trio de três datas: o 15M, o 30M e o 12 de julho, como manifestação em defesa da educação brasileira contra os cortes, em defesa da educação pública, em defesa da qualidade da educação, contra todos esses cortes e essa consideração que este Governo tem com a educação como um território inimigo, numa disputa ideológica menor, numa disputa de valores com a educação e com a cultura. Nós precisamos valorizar quem faz a educação, quem trabalha com o conhecimento, com o saber, com a pluralidade, com a diversidade, com a formação das consciências e com a capacidade de pensar, desde a educação infantil, desde aquelas professoras e professores Š digo professoras porque a grande maioria do contingente é de mulheres, essas mulheres guerreiras da educação brasileira. Da mesma forma, os homens professores precisam da atenção deste Parlamento para serem valorizados na sua vida laboral, mas também no seu direito de, no final da sua vida laboral, terem uma vida qualificada, são pessoas fundamentais para a construção de uma sociedade plural, diversa, consciente e civilizada. Por isso, o apoio a esse destaque do PDT, de toda a Oposição, de toda essa ativa articulação para a sua aprovação. Como é muito importante valorizar a aprovação, encaminhamos o voto "não". Ao mesmo tempo, quero aqui, num momento em que encaminhamos com convicção esse destaque, queremos também dizer que nesta fase, já caminhando para os últimos destaques nessa primeira fase dessa reforma da Previdência, todo esse trabalho das ruas, das entidades do movimento social, da sociedade brasileira, que, apesar de todo o bombardeio uniforme da grande mídia brasileira, não se convenceu da necessidade desta reforma. A grande maioria do povo brasileiro não disse "sim" a esta reforma, muitas vezes desinformada, sem a formação exata, sem o debate de ideias, sem o contraditório, não teve a informação do conteúdo real desta proposta. Nós da Oposição e muitas pessoas foram para as ruas, não as pessoas que foram colocadas nas ruas por este Governo, que não foram às ruas para defender a reforma, foram às ruas pedir o fechamento deste Congresso, do Supremo Tribunal Federal, colocaram no alvo o Presidente da Câmara, foram às ruas contra a democracia. Reforma da Previdência não era a pauta dessas mobilizações que foram inclusive cada vez menores. É bom que se diga, o 30 de maio deles foi ridículo, foi pequeno, não teve na pauta a reforma da Previdência. É bom dizer que nós aqui da Oposição, dentro deste Parlamento, conseguimos, já na fase da Comissão, arrancar o coração da proposta de Paulo Guedes, o coração que era a chamada capitalização, que era retirar todo o modelo previdenciário que a Constituição estabelece, o modelo da seguridade e substituir por um modelo todo concentrado nos bancos, onde a cidadã e o cidadão iam lidar diretamente com o banco, numa poupança impossível de ser feita, um modelo  à la  Chile ou à la  outros países onde ela faliu, destruiu a possibilidade de uma velhice segura e estão retornando a modelos anteriores. Sr. Paulo Guedes, não se sinta vitorioso não, porque a sua proposta não passou. O senhor disse que ia embora do País, se ela não passasse. Pode ir! Pode ir embora! Nós vamos para o aeroporto lhe dar tchau, porque o senhor disse que ia embora, e não cumpriu a sua promessa. O senhor, como economista medíocre que é, não conseguiu nem explicar os dados dessa capitalização, não convenceu nem sua base, e teve que retirar essa proposta. E nós arrancamos essa proposta aqui da reforma da Previdência. Aliás, outros avanços foram conquistados por nós: o senhor não conseguiu descapitalizar o BNDES. Na proposta do Relator estava lá: "descapitalizar o Fundo de Amparo ao Trabalhador". Não conseguiram, nós também não deixamos, não; e ela foi retirada do texto do Relator, porque era exatamente o recurso para os programas de geração de emprego e renda. No texto, também, a desconstitucionalização era muito mais ampla, e não conseguiram. Muita coisa voltou para o texto constitucional. Algumas não deveriam ter sido constitucionalizadas, como o Benefício de Prestação Continuada, e aqui, ontem, vocês derrotaram esse destaque do Cidadania. Um absurdo cruel! Não deveria ter voltado, não deveria ter ido para a Constituição essa constitucionalização das pessoas idosas, pobres, abaixo de um quarto de salário mínimo, como também das pessoas com deficiência. Mas conseguimos avançar no destaque agora, do PDT, como ontem, no do PSB, que era uma exclusão previdenciária. Como também tentamos aprovar Š e poderíamos ter aprovado Š a pensão mínima de um salário mínimo, por morte que, neste plenário teria passado, não fosse uma interpretação incorreta do Regimento, para impedir que o destaque do PCdoB fosse votado. E avançaremos mais. No segundo turno, ainda temos espaço para a aprovação de destaques supressivos, porque essa medula da proposta ainda é muito grave no cálculo de benefício. Quanto aos trabalhadores rurais, nós conseguimos salvar muita coisa, mas ainda estão arriscados, inclusive na pensão das mulheres rurais, ou mesmo na contribuição mínima por segurado, que será um grande confisco. Os servidores públicos foram massacrados nessa reforma, massacrados, mas muita coisa será judicializada, e eu tenho certeza de que a Justiça brasileira salvará muitas propostas que aqui foram inconstitucionalmente trazidas para os servidores públicos. Os professores, em parte, serão salvos, mas estão massacrados no conjunto dessa proposta. As aposentadorias especiais?! Gravíssimo. Mas digo: nós continuaremos na luta junto com o povo!
RODRIGO MAIA|DEM|RJ|Com a palavra o Deputado Luizão Goulart, pela Liderança do PRB.
LUIZÃO GOULART|PRB|PR|Sr. Presidente, eu peço que acrescente o tempo de orientação, porque eu vou dividir o meu tempo de Liderança com o Deputado Silvio Costa Filho. Sr. Presidente, Sras. e Srs. Deputados, a reforma da Previdência é necessária para ajudar o Brasil a sair da crise, e exige sacrifício de todos, pensando no Brasil, não apenas na nossa geração, mas principalmente na geração dos nossos filhos. O projeto que veio do Governo era muito duro em diversos aspectos. O trabalho começou lá na CCJ, e na sequência, na Comissão Especial, onde o Relator Samuel Moreira acatou muitas das nossas sugestões, melhorando o projeto, mas, ainda assim, para os professores ficou difícil. Num trabalho conjunto, que incluiu a Frente Parlamentar da Educação, com inúmeros Parlamentares aqui que são defensores da educação, assim como eu, conseguimos construir esse acordo, porque entendemos que os professores já fazem um grande sacrifício pela educação neste País, principalmente pelas suas condições de trabalho que, em muitos lugares, tornou-se atividade de risco. Se queremos melhorar a educação, temos que valorizar os nossos professores, garantindo-lhes principalmente uma aposentadoria digna. Todos nós Deputados e Deputadas do PRB vamos votar favoravelmente aos professores, dizendo "não" a essa parte prejudicial do texto. Aproveito ainda a oportunidade para agradecer a todos os Líderes partidários, ao Relator Samuel Moreira, ao Ministro Onyx e, principalmente, ao Presidente desta Casa por ajudar a construir esse acordo. Agradeço às Sras. e aos Srs. Deputados, por terem nos ajudado neste momento a melhorar as condições de aposentadoria dos professores. Divido o meu tempo com o Deputado Sílvio.
SILVIO COSTA FILHO|PRB|PE|Sr. Presidente, primeiramente, quero parabenizar o Professor Deputado Luizão e todos do PRB pela construção coletiva feita ao longo dessas últimas semanas em defesa dos professores. Eu não tenho dúvida de que mais uma vez o Parlamento brasileiro dá uma demonstração de solidariedade e, acima de tudo, de responsabilidade. Nós retiramos o trabalhador rural da reforma, nós retiramos o BPC, nós retiramos a desconstitucionalização, nós retiramos a capitalização, melhoramos a situação dos militares do País, e, hoje, o Parlamento brasileiro e o PRB, por unanimidade, votam pela redução do tempo de aposentadoria do professor. O professor sai de 58 anos para 55 anos, e a professora sai de 55 anos para 52 anos. É um avanço que nós conseguimos construir de forma coletiva, sobretudo valorizando os professores do Brasil. Nós, do PRB, defendemos os professores e vamos trabalhar ao longo desses próximos 3 anos pela valorização dos servidores da educação do nosso País, para construirmos cada vez mais cidadania. Sem dúvida alguma, só através da educação, já dizia Paulo Freire, vamos construir uma sociedade mais justa, mais solidária e melhor para todos, Deputado Júlio, Deputada Maria, Deputado Ossesio Silva e todos que fazem o PRB. Parabéns, Presidente Rodrigo Maia por ter construído ao lado de todos esse entendimento do Parlamento brasileiro!
RODRIGO MAIA|DEM|RJ|Concedo a palavra ao Deputado Gastão Vieira, pela Liderança do (Pausa.) Eu vou terminar o tempo de Liderança, por causa do tempo, porque a sessão vai acabar. Depois, faremos a orientação.
