autor|partido|uf|discurso
SAMUEL MOREIRA|PSDB|SP|O Deputado Pedro Paulo fez uma questão de ordem, mas é uma sugestão. Ele fala que, no art. 40, na página 8, no item 3, no âmbito da União está constitucionalizada a idade mínima. Certo?
PEDRO PAULO|DEM|RJ|Certo.
SAMUEL MOREIRA|PSDB|SP|E no âmbito dos Estados e Municípios, não, a idade mínima se dará por lei complementar.
JANDIRA FEGHALI|B|RJ|Ou seja, está reincluindo Estados e Municípios no texto.
SAMUEL MOREIRA|PSDB|SP|Trazendo para uma analogia.
JANDIRA FEGHALI|B|RJ|V.Exa. está reincluindo. Reunião de: 03/07/2019
SAMUEL MOREIRA|PSDB|SP|Não, não, é o contrário. É até um pouco difícil, mas é o contrário. Ele está deixando lá no Estado, mas não por lei complementar. Ele quer que lá no Estado a idade mínima fique constitucionalizada e no Município também, por lei orgânica.
PEDRO PAULO|DEM|RJ|Relator, é uma questão de simetria. Aquilo que vale para a União que valha também, usando o mesmo dispositivo legal, para os Estados e Municípios.
ALESSANDRO MOLON|PSB|RJ|A sugestão do Deputado Pedro Paulo é que onde se lê...
MARCELO RAMOS|PL|AM|Deputado, espere só um pouquinho. Vamos entender uma coisa: no texto anterior, em relação à idade mínima, as regras eram constitucionais na União, mas remetia Estados e Municípios para leis complementares. O que se está dizendo aqui é o seguinte: se é constitucional na União, tem que ser constitucional no Estado e tem que estar na lei orgânica no Município.
ALESSANDRO MOLON|PSB|RJ|Perfeito. Então, onde se lê:  "idade mínima estabelecida em lei complementar",  deve se ler:  "estabelecida nas constituições estaduais ou na lei orgânica" .
SAMUEL MOREIRA|PSDB|SP|Deputado Alessandro Molon, ainda no âmbito da União, no item 3, o tempo de contribuição e demais requisitos estão estabelecidos por lei complementar para os três entes. Então, eu não vou mexer. Basicamente é isso. A segunda questão é transferir a expressa formalização dos titulares de mandatos eletivos da União, Distrito Federal, Estados e Municípios, transferir a expressa autorização não para ficar, mas para sair.
ALESSANDRO MOLON|PSB|RJ|Eu não entendi a anterior, Relator. A anterior, primeiro, foi constitucionalizar nos Estados e na lei orgânica de Estados e Municípios a idade mínima. Depois, V.Exa. falou outra coisa sobre lei complementar na União. Essa eu não entendi.
SAMUEL MOREIRA|PSDB|SP|Eu falei sobre tempo de contribuição e demais requisitos, que estão no mesmo item.
ALESSANDRO MOLON|PSB|RJ|Perfeito, perfeito. Entendi.
SAMUEL MOREIRA|PSDB|SP|É manter como está, porque nos três entes estão iguais. Foram essas duas questões que ele colocou, esta, e colocou também para os titulares de mandato eletivo, que ele colocou, em vez de expressar, para ficar: quem já é do regime fica, e quem quer sair expressa. Eu também não vejo problema.
JANDIRA FEGHALI|B|RJ|Questão de ordem.
HENRIQUE FONTANA|PT|RS|Presidente...
MARCELO RAMOS|PL|AM|Tem a palavra pela ordem o Deputado Henrique Fontana e depois a Deputada Jandira Feghali. Com a palavra o Deputado Henrique Fontana.
HENRIQUE FONTANA|PT|RS|Primeiro, eu quero saudar, evidentemente, esta sempre possibilidade de aperfeiçoar o relatório. Aliás, isso é o processo democrático vivido na sua plenitude, mas isso também exige que nós acompanhemos, e é V.Exa., que está conduzindo aqui o Regimento, Presidente. A cada vez em que há uma modificação dessas, tem que ser redigido um novo texto, tem que ser distribuído este novo texto, e isto reabre o nosso processo de discussão. Então, nós não podemos neste momento continuar debatendo adiamentos em cima de um texto que, formalmente, já não é o mesmo. Eu acho que isso é natural e positivo, mas eu peço a V.Exa. que paralise os trabalhos neste momento e se faça um novo relatório e o distribua rapidamente para todos os Deputados que estão participando do debate.
MARCELO RAMOS|PL|AM|Deputado Henrique, eu quero só registrar para V.Exa. que nós não estamos no debate do relatório, nós estamos nos requerimentos de adiamento de votação, nós enfrentaremos, a partir de amanhã, o debate. Apesar de quase todas as falas serem relacionadas ao conteúdo do relatório, não é o conteúdo do relatório que está em discussão, são requerimentos de adiamento de votação. Eu entendo a ponderação de V.Exa., os votos serão distribuídos, como eu já falei aqui com o Deputado Samuel Moreira, mas nós não temos justificativa para paralisar esta reunião. Eu, com todo o respeito, indefiro a questão de ordem de V.Exa. Vamos à questão de ordem da Deputada Jandira Feghali. Reunião de: 03/07/2019
JANDIRA FEGHALI|B|RJ|A questão de ordem, Presidente, é com base no art. 57, inciso XI, onde está escrito:  "se ao voto do Relator forem sugeridas alterações, com as quais ele concorde, ser-lhe-á concedido prazo até a reunião seguinte para a redação do novo texto".  Isso significa, Presidente, que ele pode ter o prazo até amanhã, até a sessão seguinte, para redigi-lo e distribuí-lo, para que conheçamos o novo texto, até porque nós precisamos que isso esteja escrito para que tenhamos a devida compreensão das alterações. Inclusive, Presidente, eu até fico com inveja do Deputado Pedro Paulo, porque fazemos sugestão toda a hora aqui e nenhuma é acatada. Eu estou com inveja de V.Exa., Deputado Pedro Paulo. Parece-me que realmente há uma parcialidade na disposição do Relator em acatar as sugestões, porque, de fato, nós já fizemos várias Š nós já fizemos várias Š, Relator, em relação aos mais pobres, em relação à pensão por morte, ao abono salarial, a um monte de coisas importantes.
LUCAS VERGILIO|SOLIDARIEDADE|GO|Presidente, isso não é questão de ordem.
MARCELO RAMOS|PL|AM|Calma!
LUCAS VERGILIO|SOLIDARIEDADE|GO|Isso não é questão de ordem. Sr. Presidente! Vamos encerrar a votação! (Tumulto no plenário.)
JANDIRA FEGHALI|B|RJ|A minha questão de ordem... Então, ainda no meu tempo,...
MARCELO RAMOS|PL|AM|Qual é, Deputada Jandira?
JANDIRA FEGHALI|B|RJ|É o prazo para que ele possa redigir e apresentar a esta Comissão, por escrito, as alterações que foram feitas. É o art. 57, inciso XI.
MARCELO RAMOS|PL|AM|Deputada Jandira, respondendo à questão de ordem de V.Exa., digo- lhe que o art. 57, inciso XI, como V.Exa. já bem disse no seu encaminhamento, traz a expressão "pode". Portanto, ele estabelece uma faculdade ao Relator, que pode optar por utilizá-la ou não. O Relator optou por não utilizá-la e já apresentar um novo voto neste momento. Eu indefiro a questão de ordem de V.Exa. Peço que se encerre a votação, para eu anunciar o resultado.
JANDIRA FEGHALI|B|RJ|Presidente, aqui não tem a expressão "pode", não. Aqui está escrito  "ser- lhe-á concedido prazo até a reunião seguinte ..." A expressão é "ser-lhe-á", e não "pode", nem está facultado.
MARCELO RAMOS|PL|AM|Deputada Jandira, é até a reunião seguinte. Daqui a 1 minuto, já é até a reunião seguinte. O prazo já é estabelecido, não é na reunião seguinte. (Tumulto no plenário.)
MARCELO RAMOS|PL|AM|Rapidinho, pessoal. Não vamos entrar nisso. A expressão "até" é muito clara. "Até" é em qualquer tempo futuro. Então, daqui a pouco, é até e até 1 dia. A questão de ordem de V.Exa. está indeferida. Cabe recurso, legítima e regimentalmente, ao Presidente da Casa. Eu peço que se encerre a votação, por favor. Votação encerrada.  (Pausa.) Resultado: 35 votos "não" e 12 obstruções. O requerimento está rejeitado. Passamos à apresentação de novo requerimento. Encontra-se sobre a mesa requerimento de adiamento da votação, tendo prazo de duas sessões, apresentado pelo Deputado Tadeu Alencar, Líder do PSB. Defiro de ofício a votação nominal. Encaminhamento da votação. Deputada Jandira, eu vou deferir a questão de ordem de V.Exa. Peço que não use a questão de ordem como recurso, porque ela não é instrumento de recurso. Reunião de: 03/07/2019
JANDIRA FEGHALI|B|RJ|Não é recurso. É apenas o art. 280. O art. 280, Presidente, deixa claro que,  "salvo disposição em contrário  Š e ela não existe Š,  os prazos assinalados em dias ou sessões neste Regimento computar-se-ão, respectivamente, como dias corridos" . Não é por horas ou minutos. Então, eu só estou dizendo que até a sessão seguinte é por dia corrido, não é por minutos ou horas, como V.Exa. compreendeu.
MARCELO RAMOS|PL|AM|Deputada Jandira, eu vou repetir a V.Exa.: não é na sessão seguinte o prazo, é até a sessão seguinte, e a faculdade é do Relator. Já foi indeferida a questão de ordem. A questão está superada. Quem encaminha a favor do requerimento do Deputado Tadeu Alencar? Com a palavra o Deputado Aliel Machado, para encaminhar a favor do requerimento, por 5 minutos.
ALIEL MACHADO|PSB|PR|Sr. Presidente, Sras. e Srs. Parlamentares, o debate que acontece nesta sessão, diferentemente do debate que aconteceu na CCJ, que tive oportunidade de participar, é o debate sobre o mérito. E o mérito é o que está colocado no texto. Eu participei de um debate com outros Deputados sobre a previdência no ambiente externo à Casa. E, quando eu contei a esses Deputados o levantamento que nós fizemos do texto, eles ficaram um pouco chocados, porque aqui dentro o clima de quem é a favor e de quem é contra por questões ideológicas tomou a mente de alguns. Nós precisamos nos ater ao texto da proposta, que virará regra na vida das pessoas. Eu encaminhei um documento ao Deputado Samuel. Deixo meu maior apreço e carinho ao Deputado Samuel, que foi muito sensível às discussões. Sei que a pressão vem de todos os lados e que a formação do texto não depende apenas da sua vontade individual. Mas eu queria compartilhar com os colegas a minha preocupação. Um trabalhador que hoje ganha dois salários mínimos pode ser penalizado de seis modos diferentes, em seis oportunidades. Aqui há unanimidade em reconhecer que esse trabalhador não é privilegiado. E é verdade, Deputado Stephanes. Independentemente das diferenças, isso está no texto. O trabalhador que ganha dois salários mínimos começa perdendo porque ele perde o direito ao abono do PIS, ele não tem mais direito ao abono do PIS, que ficou estabelecido num novo teto. Para esse trabalhador, caso tenha 20 anos de contribuição, muda o cálculo, que não é mais de 80% das maiores contribuições, é de 100%. No mínimo, ele perde 10% dos dois salários mínimos e passa a ganhar 1.796 reais. Com 20 anos de contribuição, ele não tem mais direito a 90%, como é hoje. Ele tem direito a 60%. Então, ele perde mais 40% desse valor, que agora vai passar para 1.077 reais, caindo para a metade. Se esse trabalhador ou essa trabalhadora tem um companheiro ou uma companheira que já é aposentada, que ganha um salário mínimo, quando essa pessoa vier a ter direito a pensão, esses 1.077 reais perdem mais 40%. Há um novo cálculo da pensão, e esse valor cai para 646 reais. Acontece que, para acumular pensão quando o outro já tem um salário, uma aposentadoria, não é 100%. No caso dos dois salários mínimos, perde-se mais 20%. Dos 646 reais, esse trabalhador vai deixar uma pensão para sua família de 517 reais. O Deputado Samuel sabe disso, porque eu entreguei esses dados a ele. Esse trabalhador começou perdendo no abono do PIS, mas isso não bastou. Em inúmeras oportunidades ele foi atingido. Nós precisamos entender que uma reforma é necessária, e o centro da reforma colocada pelo Deputado Samuel e pelo Governo é a idade mínima. Isso é um avanço. Eu voto a favor da idade mínima, que é de 65 anos para o homem e de 62 anos para a mulher. Isso é um avanço, porque o problema temporal demográfico vai ser corrigido. Não vai ser como é hoje, que em alguns casos se aposenta com pouca idade. Mas não deve ser feita uma maldade, para que a pessoa tenha que trabalhar muito mais e ganhar muito menos. Às vezes trabalha-se um pouco mais, às vezes ganha-se um pouco menos, mas aqui trabalha-se muito mais e se ganha muito menos. Para os trabalhadores da iniciativa privada, do RGPS, que não têm estabilidade, o aumento do tempo é de mais de 35%, porque ele passa de 15 para 20 anos. Essas pessoas estão na informalidade, são as que trabalham em média 5 a 6 meses por ano. Portanto, foi comprovado por estudo técnico de economistas, que ninguém contestou, que esses 5 anos se transformam em 12 anos a mais de trabalho para o mais pobre. Dos 65 anos de idade, a sua média de aposentadoria vai ser aos 77 anos de idade. Esse texto não!
MARCELO RAMOS|PL|AM|Para encaminhar contra o requerimento, tem a palavra o Deputado Pedro Paulo.
PEDRO PAULO|DEM|RJ|Já faz 70 dias que a Comissão Especial foi instalada. Esta é a 20ª reunião formal da nossa Comissão. Mais de 30 especialistas de todas as matizes foram ouvidos. Há um momento em que precisamos Reunião de: 03/07/2019 apreciar a matéria, tanto aqueles que a defendem quanto aqueles que são contra ela. Não dá mais para que nós continuemos a adiar esse processo. Há todos os instrumentos para aqueles que são contra tentarem ainda corrigir texto e votar. Então, não faz mais sentido adiamento. Por isso, peço aos colegas que acreditam que a reforma é importante para o Brasil, para gerar emprego e para o País avançar, que votem "não" e que rejeitem o requerimento.
MARCELO RAMOS|PL|AM|Obrigado, Deputado. Como vota o PT?  (Pausa.) Como vota o PSL?
ALEXANDRE FROTA|PSL|SP|Presidente, eu queria deixar claro que essa proposta não é uma mentira. Também ouvi o Deputado falando que eles fizeram 40 sessões da última vez, na última reforma. Mas não aprovaram nada. Levaram 70 dias, e não aprovaram aquela reforma. Todo mundo está aqui trabalhando. Acho que todo o mundo aqui já curtiu a noite, e agora ficam preocupados com a calada da noite. Não entendi isso. De qualquer forma, o PSL vota "não".
MARCELO RAMOS|PL|AM|Como vota o PP?
EVAIR VIEIRA DE MELO|PP|ES|O PP vota "não", Sr. Presidente.
MARCELO RAMOS|PL|AM|O PP vota "não". Como vota o PL?
GIOVANI CHERINI|PL|RS|Sr. Presidente, eu e o Deputado Fernando Rodolfo votamos "não".
MARCELO RAMOS|PL|AM|E eu também, não é?  (Riso.) Como vota o PSD?
DARCI DE MATOS|PSD|SC|Sr. Presidente, com o objetivo de dar uma resposta ao povo brasileiro e de salvar o Brasil, votamos "não".
MARCELO RAMOS|PL|AM|O PSD vota "não". Como vota o MDB?
CELSO MALDANER|MDB|SC|Vota "não".
MARCELO RAMOS|PL|AM|O MDB vota "não". Como vota o PSB?
BIRA DO PINDARÉ|PSB|MA|O povo brasileiro é testemunha do esforço que a Oposição está fazendo para evitar essa tragédia que é retirar direitos da população. O Deputado Aliel traz aqui uma conta que demonstra claramente o prejuízo no bolso do trabalhador. Isso é confisco de salário. E não são privilegiados, porque quem ganha até dois salários mínimos são os trabalhadores que estão na base da sociedade. É o pedreiro da construção civil, é a empregada doméstica, é o porteiro, que vai receber vocês daqui a pouco em casa. Essas pessoas que recebem até dois salários mínimos vão perder com esse projeto. Sr. Presidente, o PSB obstrui. Estamos em obstrução.
MARCELO RAMOS|PL|AM|O PSB está em obstrução. Como vota o PRB?
CLEBER VERDE|PRB|MA|Sr. Presidente, eu tenho uma dúvida e queria dialogar com o Relator. Peço a V.Exa. que acrescente meu tempo de orientação ao tempo de Liderança do PRB para que possa esclarecer uma dúvida quanto ao art. 26, § 3º. Nobre Relator, V.Exa. fez um acréscimo Š eu ouvi aqui atentamente o Deputado Henrique Fontana Š no § 3º do art. 26, na página 34. Estou com uma dúvida e queria esclarecê-la com V.Exa. Eu ouvi o Deputado Fontana e fiquei analisando esse parágrafo. Isso não estava no relatório anterior, V.Exa. acrescentou:  "considera-se nula a aposentadoria que tenha sido concedida..." Reunião de: 03/07/2019
MARCELO RAMOS|PL|AM|Deputado Cleber, vou fazer um pedido a V.Exa. V.Exa. não tem delegação e não é Vice-Líder. Mas eu vou permitir que use mais 30 segundos para que conclua o seu questionamento ao Deputado Samuel.
CLEBER VERDE|PRB|MA|Relator, no passado existia aposentadoria por tempo de serviço. Várias pessoas aposentadas hoje acrescentaram em sua aposentadoria uma certidão de tempo de serviço porque, na época, a aposentadoria não era por tempo de contribuição. O Seu João, o Seu José e a D. Maria, que estão aposentados há 10, 15 anos Š aqui não estão definidos prazos nem datas Š, terão a aposentadoria anulada de pronto, considerando que a obrigação do recolhimento não é do segurado, e, sim, do empregador. (Desligamento automático do microfone.) (Intervenções fora do microfone.)
CLEBER VERDE|PRB|MA|Os que já estão aposentados podem eventualmente vir a ser prejudicados. Essa pessoa tem a certidão por tempo de serviço, que anteriormente era solicitada como condição para obtenção do benefício. Era permitido. Eu tenho essa dúvida e queria dialogar com V.Exa. para que reanalise essa questão. Estava muito bom o artigo que V.Exa. colocou no relatório anterior, mas este me preocupa, quando se refere a quem já está aposentado.
MARCELO RAMOS|PL|AM|Deputado Cleber, deixe-me fazer uma sugestão a V.Exa. Faça a orientação da bancada do PRB e venha aqui conversar com a assessoria, que tem algumas ponderações a fazer. Eu confesso que,  a priori , tive a mesma impressão que V.Exa. Inclusive, a Deputada Jandira já havia se manifestado sobre isso também. A assessoria aqui tem uma argumentação. Eu lhe sugiro conversar aqui, para ver se somos convencidos com ela. Peço a V.Exa. que faça a orientação de bancada.
CLEBER VERDE|PRB|MA|"Não".
MARCELO RAMOS|PL|AM|O PRB vota "não". Como vota o PSDB?
EDUARDO CURY|PSDB|SP|Sr. Presidente, o PSDB entende que essa reforma pode não ser a mais importante, mas com certeza é a mais urgente. Discordar, opinar, acrescentar, combater e discordar é absolutamente defensável. O que não é defensável é não tomar uma decisão. A nossa geração vai ter que fazer esse sacrifício, todos nós vamos ter que trabalhar um pouquinho mais, todos nós vamos ter que contribuir um pouco mais, porque todos estamos vivendo mais. Mas não temos o direito de não decidir. Por isso, entendemos que, se tivermos que ficar esta madrugada toda para aprovar o relatório, nós o faremos. O PSDB encaminha o voto "não", porque queremos a votação do relatório da Previdência.
MARCELO RAMOS|PL|AM|O PSDB vota "não". Como vota o PT?
CARLOS VERAS|PT|PE|Sr. Presidente, Sr. Relator, nem nós Deputados e Deputadas conseguimos ainda comparar, analisar na plenitude o voto do Relator Š há mais um voto e ainda há mais alterações Š, imaginem a população. As pessoas estão se perguntando se ainda continuam sendo penalizadas ou não. Não tiveram tempo de analisar o voto complementar do Relator. Por isso, eu peço aos nobres Deputados e Deputadas que, antes de votarem, conversem com o seu motorista, com a trabalhadora que trabalha em sua casa, conversem com os trabalhadores que servem cafezinho para nós aqui, com os trabalhadores que limpam os nossos gabinetes. Peguem a calculadora e façam o cálculo com eles, para ver se eles estão satisfeitos com essas mudanças que vão impedir que se aposentem e, quando se aposentarem, vão receber um valor muito Š mas muito Š reduzido! Por isso, o PT está em obstrução, Sr. Presidente.
MARCELO RAMOS|PL|AM|O PT está em obstrução. Como vota o DEM?
ARTHUR OLIVEIRA MAIA|DEM|BA|O Democratas vota "não", Sr. Presidente.
MARCELO RAMOS|PL|AM|O DEM vota "não". Reunião de: 03/07/2019 Como vota o PDT?
PAULO RAMOS|PDT|RJ|Sr. Presidente, quando ainda não se apresentava como rainha da Inglaterra, o Presidente da República se dizia contra a reforma da Previdência, mas também dizia:  "E conhecereis a verdade, e a verdade vos libertará" . Os policiais já tomaram conhecimento da verdade, estão chamando o Presidente de traidor. O povo está tomando conhecimento da verdade. Ele já começa a ser vaiado nos estádios. É preciso que esta Casa saiba que, ao se votar a reforma da Previdência, deveríamos fazê-lo com responsabilidade, com conhecimento do relatório apresentado pelo Relator e com as discussões. Isso não está acontecendo. Trata-se de uma violência. Nós conhecemos a verdade. Portanto, dizemos, juntamente com os policiais:  "Bolsonaro traidor!"  Juntamente como o povo vaiou, nós estamos vaiando. O PDT está em obstrução.
MARCELO RAMOS|PL|AM|O PDT entra em obstrução. Como vota o Solidariedade?
LUCAS VERGILIO|SOLIDARIEDADE|GO|Sr. Presidente, o Solidariedade vota a favor do Brasil e "não" ao requerimento de adiamento de votação.
MARCELO RAMOS|PL|AM|O Solidariedade vota "não". Como vota o PTB?
MARCELO MORAES|PTB|RS|O PTB vota "não", Sr. Presidente.
MARCELO RAMOS|PL|AM|O PTB vota "não". Como vota o Podemos?
JOSÉ NELTO|PODE|GO|Sr. Presidente, Sr. Relator, é engraçado o discurso e a falta de coerência neste Parlamento. Eu conheço muito bem as posições. Quando algum partido está no Governo, acha-se o dono da verdade; quando não está mais no poder, nada presta, tudo está errado. Há alguém aqui que quer aposentadoria aos 20 anos de idade, aos 35 anos de idade. O Brasil está quebrado! Eu gostaria que os Srs. Parlamentares pudessem visitar São Paulo. Eu não estou aqui para votar para Bolsonaro nem para Paulo Guedes. Nós estamos votando a reforma para o Brasil! Essa reforma é do Parlamento, é daqui da Câmara dos Deputados, conduzida por Rodrigo Maia, que é o Presidente desta Casa, conduzida pelo Relator Samuel Moreira, e de quem tem responsabilidade de ajudar a mudar o Brasil! Sabemos que a reforma da Previdência não vai gerar emprego no outro dia, mas vai melhorar o Brasil, vai tirá-lo da quebradeira. "Não".
MARCELO RAMOS|PL|AM|O Podemos vota "não". Como vota o PSOL?
FERNANDA MELCHIONNA|PSOL|RS|Quem diz que vota a favor do Brasil deveria votar junto com a maioria do povo brasileiro, que é contra a reforma da Previdência. A maioria do povo brasileiro foi brutalmente enganada na campanha eleitoral e agora se depara com esta reforma, que vai, na verdade, aumentar a crise econômica. V.Exas. não vão, contando uma mentira mil vezes, transformá-la em verdade. Esta reforma da Previdência é um aprofundamento da política econômica horrível, desastrosa, implementada nos últimos anos no Brasil, uma política econômica que só gerou mais desemprego, uma política econômica que só gerou mais ataques aos direitos do povo, privatizações e ataques tanto à soberania nacional quanto às riquezas do Estado. Esta reforma vai prejudicar muitos Municípios Š 70% dos Municípios têm como maior fonte de renda a Previdência Social Š, vai diminuir o valor das aposentadorias, vai excluir pessoas da Previdência Social e vai dificultar brutalmente o acesso à aposentadoria para os trabalhadores... (Desligamento automático do microfone.) Reunião de: 03/07/2019
MARCELO RAMOS|PL|AM|O PSOL vota "obstrução". Como vota o PROS?
ACÁCIO FAVACHO|PROS|AP|O PROS vota "não", Sr. Presidente.
MARCELO RAMOS|PL|AM|O PROS vota "não". Como vota o PCdoB?
PERPÉTUA ALMEIDA|B|AC|Sr. Presidente, eu alerto os colegas Parlamentares que votam a favor desta reforma do Bolsonaro se dizendo a favor do Brasil: mudem o disco, porque esse disco está furado. Não é possível concordar em arrecadar 1 trilhão de reais, retirando 800 bilhões de reais dos salários daqueles que ganham menos de 3 salários mínimos. É covardia contra aqueles que menos ganham querer arrecadar 1 trilhão de reais nas costas daqueles que têm os menores salários. Portanto, é um discurso mentiroso dizer que esta reforma ataca privilegiados. Esta reforma ataca os pobres. Quem vota nela vota contra os pobres.
MARCELO RAMOS|PL|AM|O PCdoB está em obstrução. Como vota o PSC?
PAULO EDUARDO MARTINS|PSC|PR|Presidente, em defesa dos pobres do Brasil, com muita tranquilidade e convicção, o PSC vota "não".
MARCELO RAMOS|PL|AM|O PSC vota "não". Como vota o Cidadania?
ALEX MANENTE|CIDADANIA|SP|O Cidadania, Presidente, mais uma vez, orienta o voto "não", por acreditar que nós precisamos superar a fase de requerimentos de adiamento para podermos encaminhar a votação.
MARCELO RAMOS|PL|AM|O Cidadania vota "não". Como vota o NOVO?
PAULO GANIME|NOVO|RJ|Presidente, o NOVO orienta "não". O NOVO entende o seguinte: nunca na história deste Brasil, como na do mundo, a população foi às ruas para defender uma reforma da Previdência. Então ela é importante. Se temos responsabilidade e queremos dar dignidade para o nosso povo e, como disse meu amigo Deputado Paulo Eduardo Martins, o povo mais pobre, temos que aprovar esta reforma. Então, o NOVO vota "não". Vamos aprovar esta reforma logo para gerar mais emprego e mais renda para o trabalhador. Vamos parar de obstruir a votação para conseguirmos fazer isso o quanto antes.
MARCELO RAMOS|PL|AM|O NOVO vota "não". Como vota o Avante?
GREYCE ELIAS|AVANTE|MG|Sr. Presidente, o Avante vota "não" ao adiamento de votação.
MARCELO RAMOS|PL|AM|O Avante vota "não". Como vota o Patriota?
DR. FREDERICO|PATRIOTA|MG|O Patriota vota "não", Sr. Presidente.
MARCELO RAMOS|PL|AM|O Patriota vota "não". Como vota o PV?  (Pausa.) Como vota o PMN?  (Pausa.) Como vota a REDE?
JOENIA WAPICHANA|REDE|RR|Sr. Presidente, a REDE novamente vai pela obstrução, por entender que a prática de mudar o relatório e no mesmo dia colocá-lo em votação ou em discussão Š e numa votação célere, digamos assim Š não deve se tornar uma rotina, porque virão assuntos bastante sérios para esta Casa, e nós não podemos ter a irresponsabilidade de nem sequer analisar o que foi alterado. Por esta razão, reiterando que entendemos que é necessária, sim, uma reforma da Previdência, mas feita com tempo, para vermos quais emendas foram retiradas, quais emendas foram incluídas Š isso é o mínimo que uma Comissão responsável poderia fazer para todos os cidadãos brasileiros Š, vamos votar "obstrução". Reunião de: 03/07/2019
MARCELO RAMOS|PL|AM|A REDE vota "obstrução". Como vota a Maioria?  (Pausa.) Como vota a Minoria?
LÍDICE DA MATA|PSB|BA|Sr. Presidente, a Minoria não tem nenhum preconceito em discutir a reforma da Previdência. Diversos outros Presidentes da República fizeram reformas mais justas, mais coerentes. Esta é a pior reforma da Previdência que pode ser feita contra o povo brasileiro. É uma reforma que desvincula a pensão por morte do salário mínimo, que reduz o acesso ao abono salarial apenas para os que ganham até 1.364 reais, fazendo-se uma economia, segundo o próprio Relator, de 50 bilhões de reais, em cima dos mais pobres deste País. Também, no que diz respeito ao Benefício de Prestação Continuada, a visão continua havendo uma visão fiscalista de fazer uma economia... (Desligamento automático do microfone.)
LÍDICE DA MATA|PSB|BA|Sr. Presidente, a Minoria vota com os brasileiros, vota com o Brasil, por isso, vota para obstruir esta reforma infeliz.
MARCELO RAMOS|PL|AM|A Minoria vota "obstrução". Como vota a Oposição?
ALIEL MACHADO|PSB|PR|Sr. Presidente, a reforma da Previdência proposta pelo Governo Temer fechou um relatório com uma economia de 600 bilhões de reais nesta Casa. E era essa a reforma criticada pelo Presidente atual, Bolsonaro, pelos seus filhos, e criticada pelos partidos que negociavam com o Governo Temer, mas a negociação não deu certo. Hoje, a negociação aconteceu na casa do Presidente Rodrigo Maia. E quem foi lá não foi o Ministro da Economia para discutir algo técnico, foi o Ministro da articulação política, Onyx Lorenzoni, e agora o quórum está sendo garantido. Eu não gosto de criminalizar a política, mas é preciso olhar o texto, porque 92% da economia prevista para os próximos 20 anos é feita em cima de trabalhadores que ganham em média 1.300 reais. Quem diz isso? O próprio Governo, na página 66 do texto que justifica a reforma. Por isso, o voto a este texto e a esta reforma é "não".
MARCELO RAMOS|PL|AM|A Oposição está em obstrução. Como vota o Governo?
CORONEL ARMANDO|PSL|SC|O Governo vota "não".
MARCELO RAMOS|PL|AM|O Governo vota "não". Vamos passar agora para a votação pelo painel eletrônico. A Presidência solicita aos Srs. Deputados que tomem os seus lugares a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação. (Procede-se à votação.)
MARCELO RAMOS|PL|AM|Falta algum Deputado votar? Deputado Carlos Veras e Deputado Aliel Machado, V.Exas. já votaram? (Intervenção fora do microfone.)
MARCELO RAMOS|PL|AM|Calma! Eu vou aguardar.  (Pausa.) Deputado Veras e Deputado Aliel, V.Exas. já votaram?  (Pausa.) Já votou, Deputado?  (Pausa.) Está encerrada a votação.  (Pausa.) Anuncio o resultado da votação: "não", 35; "obstrução", 12. O requerimento está rejeitado. Reunião de: 03/07/2019 Encontra-se sobre a mesa requerimento de adiamento de votação pelo prazo de uma sessão, apresentado pelo Deputado André Figueiredo, Líder do PDT. Defiro votação nominal, de ofício. Passo a palavra ao Deputado André Figueiredo, pelo tempo de 5 minutos.
