autor|partido|uf|discurso
MARCELO RAMOS|PRB|PE|Deputado Ivan, peço que V.Exa. ligue o microfone, só para que fique registrado.
IVAN VALENTE|PSOL|SP|Sobre idade mínima Š página 68 Š, surgiu uma dúvida aqui, Relator:  "A idade mínima, o tempo de contribuição e os demais requisitos e critérios para concessão de aposentadoria voluntária serão definidos em lei complementar de cada ente federativo". Isso aí é desconstitucionalização?
SAMUEL MOREIRA|PSDB|SP|Nós decidimos não definir na União. E, também, os entes, com os seus regimes, vão definir através de lei.
IVAN VALENTE|PSOL|SP|É aquela questão: passa para os Estados, então?
SAMUEL MOREIRA|PSDB|SP|Exatamente.
BIRA DO PINDARÉ|PSB|MA|...consideração também à União não está incluído aqui?
SAMUEL MOREIRA|PSDB|SP|Não. Cada um, com seu ente federativo.
BIRA DO PINDARÉ|PSB|MA|Então: a União, os Estados e os Municípios. Reunião de: 13/06/2019
SAMUEL MOREIRA|PSDB|SP|Isso.
BIRA DO PINDARÉ|PSB|MA|Então transfere para lei complementar a definição de idade mínima?
SAMUEL MOREIRA|PSDB|SP|Lei. (Intervenção fora do microfone.)
SAMUEL MOREIRA|PSDB|SP|A União está definindo a dela aqui, e os outros estão sendo transferidos.
IVAN VALENTE|PSOL|SP|Para que precisa lei complementar se os Estados e os Municípios vão definir em lei? Não ficou claro isso aqui.
SAMUEL MOREIRA|PSDB|SP|Eu estou definindo lei complementar para a União e lei para os outros.
IVAN VALENTE|PSOL|SP|Não ficou claro, não.
MARCELO RAMOS|PRB|PE|Vamos pegar o artigo para fazer o esclarecimento.
SAMUEL MOREIRA|PSDB|SP|Vamos tentar ler aqui a página 89 do substitutivo. "art. 40 ......................................................... § 4º É vedada a adoção de requisitos ou critérios diferenciados para concessão de benefícios em regime próprio de previdência social, admitida, nos termos de lei do respectivo ente federativo, exclusivamente a fixação de idade e tempo de contribuição diferenciados para servidores: I - com deficiência; IV - ocupantes do cargo de professor."   (Pausa.) Qual é o problema? Deixe eu fazer uma observação: eu vou ler o relatório. Depois nós vamos ainda ter, se necessário, um voto complementar. Eu vou ler. Eu acho que está claro que cada ente vai fazer a sua lei. Eu entendi isso. É isso.
DARCÍSIO PERONDI|MDB|RS|E a União já está fazendo na Constituição.
SAMUEL MOREIRA|PSDB|SP|Não, nas Disposições Transitórias. Aí, quando fizer a lei...
DARCÍSIO PERONDI|MDB|RS|A lei complementar vai definir a idade mínima?
SAMUEL MOREIRA|PSDB|SP|Não.
MARCELO RAMOS|PRB|PE|Eu queria só fazer uma sugestão. Estamos iniciando, ainda, a discussão. Eu queria fazer um apelo ao Relator: que ele possa ler o voto para depois, em qualquer ponto em que caiba uma discussão mais profunda, nós discutirmos, só a título de esclarecimento.
BIRA DO PINDARÉ|PSB|MA|Sr. Presidente, nós estamos de acordo. É que esse ponto é central. É a idade mínima.
IVAN VALENTE|PSOL|SP|E há a questão da desconstitucionalização.
BIRA DO PINDARÉ|PSB|MA|E há a questão da desconstitucionalização.
IVAN VALENTE|PSOL|SP|Saiu que não haveria desconstitucionalização. Aqui, se está levando para lei complementar, de alguma forma está desconstitucionalizando.
MARCELO RAMOS|PRB|PE|Só 1 minuto.
SAMUEL MOREIRA|PSDB|SP|Esperem. Está anotado aqui. Nós vamos... (Pausa prolongada.)
SAMUEL MOREIRA|PSDB|SP|Está anotado. Está entendido.
DARCÍSIO PERONDI|MDB|RS|Ótimo!
MARCELO RAMOS|PRB|PE|O Relator vai voltar à leitura para podermos construir, ao final, qualquer...
BIRA DO PINDARÉ|PSB|MA|Se o Relator quiser um prazo para refazer o relatório... Reunião de: 13/06/2019
SAMUEL MOREIRA|PSDB|SP|Não, está tranquilo. Se houver algum erro, nós já vamos checar. Eu já entendi a dúvida que pode ocorrer. Eu entendi a dúvida que pode ocorrer.
BIRA DO PINDARÉ|PSB|MA|Não há problema algum, Sr. Presidente. Nós concordamos, fizemos um acordo.
SAMUEL MOREIRA|PSDB|SP|Há uma dúvida aí, sim, que pode ocorrer, que nós vamos resolver.
PERPÉTUA ALMEIDA|B|AC|É porque, do jeito que está, parece que saiu da Constituição.
SAMUEL MOREIRA|PSDB|SP|Não, o jeito que está pode parecer que deixa em dúvida a idade mínima para os entes estabelecerem em cada lugar. Então, nós temos que deixar isso mais sólido. Eu entendi. Continuando, página 68: "No § 4º-C, detalha-se que serão considerados servidores submetidos a condições especiais prejudiciais à saúde ou à integridade física aqueles cujas atividades sejam exercidas com efetiva exposição a agentes nocivos químicos, físicos e biológicos prejudiciais à saúde, ou associação destes agentes, vedados a caracterização por categoria profissional ou ocupação e o enquadramento por periculosidade. Além disso, garante-se que os referidos servidores serão aposentados com idade e tempo de contribuição reduzidos em relação aos definidos para os servidores em geral, nos termos de lei complementar de cada ente federativo." É isto aqui. Está bom. A seguir é a discussão sobre Estados e Municípios: "No § 5º do art. 40 da Constituição, trata-se da aposentadoria voluntária do servidor professor, garantindo-se sua aposentadoria com idade e tempo de contribuição reduzidos em relação aos definidos para os servidores em geral, desde que comprovem exclusivo tempo de efetivo exercício das funções de magistério na educação infantil e no ensino fundamental e médio, nos termos de lei complementar de cada ente federativo. Quanto à pensão por morte no âmbito de regime próprio de previdência, determina-se, no § 7º do art. 40, a aplicação de regras definidas pelo ente federativo. Permite-se exceção para o caso de morte dos servidores das categorias previstas no § 4º-B em decorrência de agressão sofrida no exercício da função, hipótese em que a regulamentação caberá à lei complementar de cada ente federativo. Retorna-se ao texto da Constituição, no § 8º do art. 40, o reajustamento dos benefícios, com preservação do valor real. O substitutivo também acata, com sensíveis aprimoramentos de texto, a possibilidade de lei complementar destinada a reproduzir, no âmbito dos regimes próprios de previdência social, o rigor das regras que norteiam as finanças públicas desde o advento da Lei de Responsabilidade Fiscal. Foi mantida a alteração de competência legislativa relacionada às regras de transferência de militares estaduais para inatividade, assim como as pensões por eles instituídas, com adequações que consideramos indispensáveis. A matéria permanece no âmbito da União, como proposto, mas se esclarece que a inovação não abrange a fixação de alíquotas e bases de cálculos das contribuições vertidas por militares. A possibilidade de lei do ente estabelecer requisitos para aproveitar militares da reserva em atividades civis foi suprimida. Acreditamos que o procedimento poderia ser questionado em razão da possível supressão de concurso público para provimento de cargos na administração, requisito moralizador que não pode ser fragilizado. Não se confunde a situação com a dos militares temporários, uma vez que há previsão constitucional de contratação semelhante no tocante aos servidores civis (inciso IX do art. 37 da Constituição). Em relação ao tema, é preciso assinalar que se encontra pendente de promulgação a Proposta de Emenda à Constitucional nº 141, de 2015, que insere § 3º no art. 42 da Constituição, para acrescentar hipótese de acumulação semelhante à do inciso XVI do art. 37, aos militares estaduais. Não foi ocupado o espaço reservado ao dispositivo com base na convicção de que até o fim da tramitação da PEC em exame será efetivada a promulgação e publicação da referida alteração constitucional. Promovemos uma relevante alteração no regime jurídico de magistrados e membros do Ministério Público, diretamente vinculada à questão previdenciária. Foi suprimida do texto constitucional a possibilidade da aplicação da esdrúxula pena disciplinar de aposentadoria compulsória, instituto que não coaduna com a determinação constitucional para que se atribua às referidas autoridades tratamento previdenciário idêntico ao atribuído aos servidores em geral. Como não existe mecanismo da espécie no regime próprio dos servidores públicos, não se justifica a manutenção da regra. No tocante à alteração da competência da Justiça Federal, concordamos com a alteração proposta na PEC no sentido de que passe a tratar de causas relacionadas a acidente de trabalho, quando a União for parte, procedida por meio de alteração ao inciso I do art. 109 da CF. Certamente, se a Justiça Federal já processa todas as causas previdenciárias relacionadas ao Regime Geral de Previdência Social Š RGPS, não há razão para permanecer na Justiça estadual apenas aquelas que se referem a benefícios concedidos em decorrência de acidente de trabalho. Reunião de: 13/06/2019 Note-se que as regras de benefícios, seja de acidente de trabalho ou não, são equivalentes entre si. Estamos de acordo, também, com a regra de transição adotada pela PEC no art. 43 do texto original, com ajustes de técnica legislativa para determinar que os processos já ajuizados permaneçam onde estão, até que uma lei posterior disponha sobre critérios para sua transferência para a Justiça Federal. A alteração proposta pela PEC no § 3º do art. 109 é, sem nenhuma dúvida, procedente, pois visa assegurar que os processos sejam julgados pelo juiz mais especializado na matéria. O Constituinte originário quis facilitar o acesso à Justiça da população que reside em pequenos municípios, mas entendemos que o processamento de causas por um juiz que não seja especializado na matéria deve ser tratado com cautela. De acordo com o novo texto constitucional proposto, eventual transferência de competência para julgar causas em que for parte instituição de previdência social poderá ser autorizada por lei. Trata-se de uma questão que não deve constar de um texto constitucional mais rígido, mas sim de uma norma infralegal. Como medida de transição, o art. 44 da PEC prevê que podem ser processadas e julgadas na Justiça Estadual as causas previdenciárias envolvendo segurados com domicílio distante mais de 100 km da sede de vara do juízo federal, regra que poderá a qualquer tempo ser alterada por lei ordinária. Por fim, ainda no que se refere à competência da Justiça Federal, propõe-se na PEC que caberá à Justiça Federal decidir sobre o deslocamento de processo que tramitava na Justiça Estadual, mediante nova redação dada ao § 6º do art. 109 da Constituição Federal. De fato, tal medida é coerente e necessária, sob pena de a Justiça Federal se ver obrigada a absorver processos decorrentes de entendimentos divergentes das Justiças Estaduais dos 27 Estados da Federação. No que tange às alterações e aos acréscimos feitos pela PEC ao art. 149 da Constituição, que trata das contribuições previdenciárias no âmbito dos Regimes Próprios de Previdência Social, o substitutivo apresentado não adota a categorização das contribuições previdenciárias em ordinárias e extraordinárias enviada pelo Executivo. Não seria razoável, em típico regime de repartição, instituir-se contribuição extraordinária, com possibilidade de alíquotas diferenciadas com base em critérios como condição de servidor público ativo, de aposentado ou pensionista e histórico contributivo. Deste modo, entendemos tecnicamente mais adequado prever, no § 1º do art. 149 da Constituição, que as contribuições para custeio de Regimes Próprios de Previdência Social possam ter alíquotas progressivas de acordo com o valor da base de contribuição ou do benefício recebido. É também necessário resgatar o § 18 do art. 40 da Constituição para determinar expressamente que as contribuições incidirão sobre os proventos de aposentadorias e pensões que superem o teto do RGPS e, em caso de demonstrado déficit atuarial do respectivo regime, sobre os valores que superem um salário mínimo. Na análise do texto encaminhado pelo Poder Executivo para alterar o art. 167 da Constituição, entendemos como inadequada a autorização para que se vinculem impostos ao pagamento de dívidas do ente federativo com seu Regime Próprio de Previdência Social. Não compreendemos os motivos pelos quais esta obrigação poderia se sobrepor a outras necessidades da Unidade da Federação, razão pela qual foi suprimida do substitutivo a referida alteração. Em relação às regras atinentes ao Regime Geral de Previdência Social, foram promovidas no substitutivo as alterações que passamos a discriminar. Primeiramente, cabe assinalar que a integração das ações de saúde, previdência e assistência social em um conjunto que se convencionou denominar 'Seguridade Social' não deve impedir que se tenha total clareza contábil das receitas e despesas de cada uma destas importantes ações. Por tal razão, concordamos com a segregação contábil das referidas áreas, mas propomos alteração no texto proposto para o inciso VI do parágrafo único do art. 194 da Constituição com o intuito de fazer constar expressamente que a contabilidade em separado deve ser tanto das despesas quanto das receitas. Trata-se de uma medida voltada, em última análise, para garantir a transparência das contas públicas. Em relação às alterações que a PEC propõe na base de financiamento da seguridade social, é preciso destacar que não deve prosperar a previsão de que a contribuição patronal sobre a folha de salários alcance os rendimentos do trabalho de 'qualquer natureza'. Trata-se de expressão demasiado ampla, que poderia gerar espaço para cobrança de valores referentes a ressarcimentos de alimentação, transporte, entre outros. Quanto à expressão 'salvo exceções previstas em lei', entendemos desnecessária. Note-se que, em qualquer tributo, a norma infralegal precisa trazer detalhamentos e, especificamente no âmbito da contribuição previdenciária, tais exceções constam do art. 28 da Lei nº 8.212, de 24 de julho de 1991, que traz, ainda, a definição de salário de contribuição. A alteração do inciso II do art. 195, no entanto, é necessária. Embora a progressividade de alíquotas já seja uma realidade no RGPS, uma vez que este regime adota as alíquotas de 8%, 9% e 11%, conforme a faixa salarial do segurado, reputamos importante que o preceito passe a constar de forma expressa da Constituição Federal, de forma consonante com o dispositivo que trata das alíquotas do servidor público, o qual também traz o conceito da progressividade. Não vislumbramos, no entanto, necessidade de fazer constar, também, a expressão a alíquotas escalonadas, bem como Reunião de: 13/06/2019 referenciar a existência de limites mínimos e máximos no RGPS. Em razão destas premissas, adotamos no substitutivo o que foi proposto na PEC de forma mais concisa. Não concordamos com a alteração proposta para o § 5º do art. 195 da Constituição Federal, uma vez que, ao detalhar o alcance da norma, pode-se levar à interpretação de que estão sendo promovidas restrições indevidas ao alcance de decisões judiciais. No que se refere aos trabalhadores rurais, posicionamo-nos contrariamente às alterações propostas pela PEC. Historicamente, estes trabalhadores tiveram um papel fundamental no povoamento do nosso País, de dimensões continentais, residindo muitas vezes em rincões em que serviços essenciais, como energia elétrica e água encanada, até hoje não os beneficiam. Além disto, sempre contribuíram para a economia dos pequenos Municípios com a comercialização do excedente da produção. Estas famílias desenvolvem um árduo trabalho no campo, de sol a sol, sem observância de datas comemorativas ou algumas conquistas constitucionais garantidas aos trabalhadores urbanos, como repouso semanal remunerado, décimo terceiro salário, adicional de férias, entre outros. Tendo em vista a exigência de dedicação total ao cultivo da terra e de envolvimento de todo o grupo familiar para produzir o mínimo necessário à sobrevivência, os trabalhadores rurais em geral começam a trabalhar muito mais cedo do que os urbanos, sendo comum crianças e adolescentes desde cedo contribuírem com sua força de trabalho para o bem- estar familiar. Considerando todo o esforço realizado por estas pessoas ao longo da vida para se manterem no campo e produzirem o mínimo necessário para a subsistência do grupo familiar, não concordamos com a proposta contida na PEC em relação à sua forma de contribuição nem com o aumento na idade mínima da mulher. É preciso manter a distinção etária entre homens e mulheres do campo para acesso à aposentadoria. De fato, da mesma forma que a mulher urbana, as mulheres que vivem no meio rural também têm de arcar com uma sobrecarga de trabalho doméstico não remunerado, que, em regra, não recai sobre os homens, na sociedade brasileira. Desta forma, no tocante aos trabalhadores rurais, entendemos incabíveis alterações nas idades vigentes para aposentadoria, uma vez que exercem uma atividade extremamente desgastante. Mantemos, assim, os atuais requisitos de 55 anos, se mulher, e de 60 anos, se homem. O substitutivo suprime a alteração feita pela PEC no § 8º do art. 195 da Constituição Federal e os §§ 8º-A e 8º-B acrescidos ao dispositivo que tratam da contribuição do pequeno produtor rural que exerça suas atividades de forma individual, com ou sem relação de emprego. Entendemos que o texto atribuído pela PEC ao § 8º, no sentido de estabelecer um valor mínimo para a referida contribuição, não mantém coerência com o conteúdo do próprio dispositivo, segundo o qual a contribuição do produtor rural deve incidir sobre a comercialização da produção rural. Com efeito, aderimos ao argumento de diversas emendas de que o segurado especial não terá necessariamente um rendimento sobre o qual incidir uma contribuição, uma vez que há casos em que a produção é suficiente apenas para o consumo próprio. Em outras situações, o trabalhador rural produz apenas um pequeno excedente, que, ao invés de comercializado, é trocado por outros produtos essenciais à sobrevivência do grupo familiar. Há ainda a possibilidade da perda de toda a produção rural, a depender das condições climáticas. Reconhecemos que um dos objetivos de instituir a contribuição mínima reside em garantir que a Previdência Social passe a identificar os segurados especiais anualmente, de modo a evitar que a existência destes segurados seja conhecida pelo órgão previdenciário apenas por ocasião do requerimento de aposentadoria. Neste aspecto, entendemos que a Medida Provisória nº 871, de 2019, alcançará de modo mais eficaz o mesmo objetivo, razão pela qual não foi acatada, neste aspecto, a proposta do Governo. A PEC propõe inserção de § 11-A no art. 195 da Constituição Federal com o intuito de vedar o tratamento favorecido para contribuintes da Previdência Social, tanto em relação à redução de alíquota, quanto no que diz respeito à base de cálculo, no que se refere às contribuições sobre folha de pagamento. Somos totalmente favoráveis a esta medida, pois entendemos que política tributária deve ser realizada por meio dos impostos gerais e não sobre as contribuições sociais, que estão vinculadas a uma finalidade específica, a uma despesa obrigatória, como é o caso do pagamento de benefícios previdenciários. Cabe destacar que grande parte do desequilíbrio na Previdência Social tem por origem as aposentadorias precoces e a extensão da duração do pagamento de benefícios em função do aumento da expectativa de sobrevida, mas certamente as desonerações da folha de pagamento produzem um efeito considerável sobre o déficit. Para que a proposta contida no § 11- A do art. 195 seja efetiva, reputamos necessário aprimorar o dispositivo. Com este intuito, seu conteúdo foi contemplado no § 9º do art. 195, que já trata da matéria, e na revogação do § 13 do art. 195. Note-se que as atuais desonerações estão preservadas, conforme ressalva incluída nas disposições transitórias. Reunião de: 13/06/2019 No mesmo sentido de preservar as receitas previdenciárias, no § 11 do art. 195 veda-se parcelamento de débitos previdenciários com prazo superior a 60 meses, medida com a qual concordamos inteiramente. Quanto à parte final proposta para o referido dispositivo, entendemos conter detalhamentos desnecessários na Constituição, que poderão ser objeto da futura lei complementar referenciada no próprio dispositivo. A PEC propõe que sejam acrescidos os §§ 14 e 15 ao art. 195 da Constituição, ambos para tratar das contribuições do trabalhador intermitente. Somos favoráveis à intenção, mas entendemos que os detalhamentos contidos nos §§ 14 e 15 podem ser resumidos, no texto constitucional, pela expressão 'assegurado o agrupamento de contribuições', acrescida ao final do § 14, e transferidos para as disposições transitórias. Em relação ao art. 201, que trata do Regime Geral de Previdência e foi totalmente reescrito pela PEC em nosso substitutivo, realocamos as matérias para os dispositivos de origem, conforme as orientações emanadas da CCJ. À exceção do § 8º do dispositivo, que trata especificamente do professor, as alterações foram acomodadas de acordo com a atual estrutura do texto constitucional. Em relação à alteração proposta para os benefícios do auxílio-reclusão e do salário-família, o substitutivo suprime a alteração do inciso IV do art. 201 da CF. Trata-se de benefícios garantidos a pessoas de baixa renda, cujos parâmetros constam no art. 13 da Emenda Constitucional nº 20, de 1998, e atendem pessoas com renda mensal de até R$ 1.364,43. O impacto financeiro, caso o direito a estes benefícios seja garantido apenas para quem ganha até um salário mínimo, é inexpressivo para a Previdência Social, mas terá grande repercussão para cada beneficiário que deixará de contar com a renda em questão. No caso do auxílio-reclusão, é importante lembrar que se faz referência a um benefício que não se destina ao preso, mas aos seus dependentes. Assim, o substitutivo determina a revogação do art. 13 da Emenda Constitucional nº 20, de 1998, ao mesmo tempo em que consagra o valor da renda nele referenciado, já atualizado. A garantia de salário mínimo é um direito social previsto em nossa Carta Magna Š inciso IV do art. 7º. Desta forma, entendemos que quando a pensão por morte for a única renda auferida pelo beneficiário não poderá haver a desvinculação deste benefício do salário mínimo, razão pela qual é promovida alteração no inciso V do art. 201 da Constituição Federal. No §1º do art. 201, em que a redação atual da Constituição já contempla duas aposentadorias diferenciadas, qual seja, a da pessoa com deficiência e a de trabalhadores que exercem atividades prejudiciais à saúde, propomos sejam incluídas também as aposentadorias diferenciadas garantidas ao professor. A redação proposta corresponde à atribuída pela PEC ao §7º do art. 201 da Constituição Federal, em sobreposição ao dispositivo que trata dos critérios gerais de aposentadoria de trabalhadores filiados ao RGPS. Para a pessoa com deficiência, entendemos que não há necessidade de reforma das regras de aposentadoria, uma vez que a norma que determina os requisitos de acesso a este benefício, a Lei Complementar nº 142, de 8 de maio de 2013, é recente em nosso ordenamento jurídico e foi amplamente debatida pelo Congresso Nacional. Assim, suprimimos as regras de transição da pessoa com deficiência e o substitutivo recepciona de modo integral a referida lei complementar. Enquanto não editada lei complementar, para os trabalhadores que exercem atividades prejudiciais à saúde, foram adotadas as idades mínimas sugeridas pela PEC, fixadas em 55, 58 e 60 anos, conforme grau de prejuízo à saúde, combinada com o tempo mínimo de contribuição e de exposição ao agente nocivo. Entendemos que estes trabalhadores precisam ser afastados da atividade nociva, mas podem e devem ser realocados em outras funções. Ressalte-se que a grande maioria daqueles que hoje se aposentam sem limite de idade nestas condições, alguns até mesmo antes dos 40 anos de idade, retornam ao mercado de trabalho, pois possuem condições de se manterem na ativa, desde que em atividade diversa. Como premissa, adotamos que nenhum trabalhador, excetuada a pessoa com deficiência, deve se aposentar antes dos 55 anos de idade. Adotamos esta premissa, pois sabemos que antes da referida idade há capacidade para manter a atividade produtiva e que não é razoável sobrecarregar as novas gerações. Caso, no entanto, seja constatado que faltam condições para o trabalho, o segurado terá acesso a aposentadoria por incapacidade permanente, sem limite etário. Quanto aos professores, adotamos a mesma sistemática já vigente para a aposentadoria diferenciada da pessoa com deficiência e de trabalhadores em atividades prejudicais à saúde, no sentido de que os critérios sejam definidos em lei complementar. Enquanto não editada referida norma, mantivemos a idade mínima para aposentadoria do professor em 60 anos, consoante proposta da PEC, mas reduzimos a da professora para 57 anos, de forma a assegurar diferenciação etária entre homem e mulher, como restou garantido para as trabalhadoras urbanas e rurais. Com relação às supressões das regras de aposentadoria constantes no § 7º do art. 201 da Constituição Federal, entendemos cabível apenas a exclusão da aposentadoria por tempo de contribuição, constante do inciso I deste normativo. De fato, Reunião de: 13/06/2019 esse benefício promove aposentadorias precoces e gera enorme distorção no sistema previdenciário. Por outro lado, não concordamos em extrair do texto constitucional a aposentadoria por idade. Assim, devolvemos ao texto constitucional esse benefício, deixando no inciso I do §7º do art. 201 a regra do trabalhador urbano com fixação da idade mínima em 65 anos, se homem, e de 62 anos, se mulher. O substitutivo reinsere no texto da Constituição o § 4º do art. 201, para que se garanta a preservação do valor real de benefícios previdenciários. O trabalhador rural, por sua vez, permaneceu no inciso II do § 7º do art. 201, com a mesma redação do texto constitucional atual, que garante aposentadoria com a idade mínima de 60 anos, se homem, e 55 anos, se mulher, e aos 'trabalhadores rurais de ambos os sexos e para os que exerçam suas atividades em regime de economia familiar, nestes incluídos o produtor rural, o garimpeiro e o pescador artesanal'. Note-se que, com o retorno desta regra, voltamos a contemplar o direito do garimpeiro a uma idade diferenciada de aposentadoria. Já em relação ao tempo de contribuição, dados demonstram que as aposentadorias por idade são concedidas aos homens, em média, aos 21 anos de contribuição e, às mulheres, aos 18 anos de contribuição. Desta forma, não vislumbramos como impor às mulheres um tempo de contribuição que excede o tempo médio que conseguem somar. É notório que o afastamento do mercado de trabalho para cuidado dos filhos ou de algum familiar em situação de dependência ou com deficiência prejudica as mulheres e, portanto, justifica-se este tratamento diferenciado em relação ao tempo de contribuição total que precisa atingir. Neste contexto, somos favoráveis a que o tempo de contribuição seja elevado dos 15 para 20 anos apenas para o trabalhador urbano do sexo masculino. Tal medida não pode ser adotada para as mulheres e muito menos no meio rural, onde há grande dificuldade de comprovação de contribuições. Seguindo o art. 201 da Constituição Federal, são acrescidos §§ 9º e 9º-A para aprimorar as regras de contagem recíproca de tempo de contribuição e de compensação financeira entre regimes em prol do próprio trabalhador. A medida também assegura maior equilíbrio para os sistemas que irão efetivamente pagar a aposentadoria do trabalhador. O substitutivo contempla o propósito do inciso VIII do § 1º do art. 201 da Constituição Federal, conforme o art. 1º da PEC, o qual assegura sistema especial de inclusão previdenciária mediante diferenciação de alíquotas, mas sem dispor sobre carência. A nova redação do § 12 contempla as matérias constantes anteriormente no § 13 do art. 201, tendo sido este último dispositivo revogado. Foram acrescidos os §§ 14, 15 e 16 ao art. 201 da Constituição Federal, quais sejam: vedação de contagem de tempo fictício de contribuição, previsão de que lei complementar estabelecerá vedações e regras para acumulação de benefícios e aposentadoria compulsória de empregados públicos aos 75 anos. As normas visam a unificação de regras com o setor público, uma vez que os comandos em questão já prevalecem no âmbito dos RPPS."
ALICE PORTUGAL|B|BA|Acabando a compulsória?
SAMUEL MOREIRA|PSDB|SP|Não. Eu estou deixando. Eu estou colocando para todos. Nós estamos colocando a compulsória para todos. No substitutivo, quando se põe um pontinho, mantém o da Constituição. (Intervenções fora do microfone.)
SAMUEL MOREIRA|PSDB|SP|"Em relação ao regime de capitalização, consideramos que não é o modelo mais adequado para um país cujos trabalhadores têm baixos rendimentos, além de ter elevado custo de transição. Por esta razão, o substitutivo não acata o art. 201-A que a PEC insere no texto permanente da Constituição Federal, assim como não prevê a inclusão do art. 115 do Ato das Disposições Constitucionais Transitórias, voltado ao mesmo objetivo." (Intervenções fora do microfone.)
SAMUEL MOREIRA|PSDB|SP|"Para compatibilizar a nova redação dada ao § 15 do art. 40 da Constituição Federal, são necessários ajustes no art. 202, que trata da Previdência complementar, de forma a que as referências nos §§ 4º e 5º passem a ser de 'entidade de Previdência complementar' e não de 'entidade fechada de Previdência complementar'. Certamente, deve-se permitir que a lei destinada a estabelecer parâmetros para a relação entre a União ou Entes Federados com entidades fechadas de Previdência, hoje matéria constante da Lei Complementar nº 108, de 2001, também possa disciplinar as referidas relações jurídicas quando a opção do ente for a contratação de uma entidade aberta de Previdência complementar. Já a alteração do § 6º visa adotar o termo mais adequado, ou seja, 'entidades fechadas de Previdência complementar' ao invés de fazer referência a 'entidades fechadas de Previdência privada'. A PEC propõe mudanças significativas no amparo assistencial previsto no art. 203 da Constituição Federal, pago a idosos e pessoas com deficiência que não tenham condições de prover a própria subsistência ou de tê-la provida pela família, nos termos da lei. Em síntese, as alterações propostas visam tornar mais rígidos os requisitos para concessão do benefício assistencial, conhecido como Benefício de Prestação Continuada Š BPC. Reunião de: 13/06/2019 Nossa percepção é que as pessoas com deficiência e os idosos que recebem o BPC são cidadãos que vivem em situação de extrema vulnerabilidade social, que precisam do auxílio estatal para que possam usufruir de condições mínimas de existência. Junto a suas famílias, vivenciam diversas privações que os impedem de participar da vida comunitária em igualdade de condições com as demais pessoas. Em geral, têm pouco acesso a direitos básicos de cidadania, como educação, saúde, trabalho e o benefício assistencial a que fazem jus muitas vezes é a única renda regular percebida pelo grupo familiar." Posso parar de ler só um pouquinho, pessoal?  (Pausa.)
MARCELO RAMOS|PL|AM|A reunião está suspensa por 5 minutos. (A reunião é suspensa.)
MARCELO RAMOS|PL|AM|A sessão está reaberta. Passo a palavra ao Relator.
SAMUEL MOREIRA|PSDB|SP|"No Ato das Disposições Constitucionais Transitórias Š ADCT, concordamos com as inserções dos §§ 6º a 9º no art. 8º, que trata da reparação mensal de natureza econômica do anistiado. Note-se que a natureza indenizatória dessas reparações está relacionada apenas ao rendimento do trabalho que esses anistiados deixaram de ganhar ao longo de sua vida e, portanto, aos rendimentos mensais pagos atualmente devem ser aplicados alguns critérios de natureza previdenciária, tais como contribuição, restrição de acumulação e teto de benefícios. Em relação à alteração promovida no art. 76 do ADCT, destinada a direcionar as contribuições sociais apenas ao custeio da Seguridade Social, afastando a incidência da DRU, consideramos ser de extrema importância para garantir maior transparência ao resultado financeiro desse sistema." (Intervenção fora do microfone.)
